# #runID ohdu lambdaBGbin
12685 9 0.834762
12685 10 0.823568
12685 13 0.862524
12685 14 0.954668
12685 15 0.030701
12684 2 1.490373
12684 3 1.074434
12684 4 0.884790
12684 5 1.074992
12684 6 1.082072
12684 7 0.738627
12684 8 1.101980
12684 9 0.856310
12684 10 0.797728
12684 13 0.836719
12684 14 0.882545
12684 15 0.029607
12683 2 1.488675
12683 3 1.030811
12683 4 0.916846
12683 5 1.076405
12683 6 1.088043
12683 7 0.768012
12683 8 1.044629
12683 9 0.833659
12683 10 0.801572
12683 13 0.839746
12683 14 0.907153
12683 15 0.024640
12682 2 1.503666
12682 3 1.063539
12682 4 0.908042
12682 5 1.070488
12682 6 1.063779
12682 7 0.747483
12682 8 1.080729
12682 9 0.839442
12682 10 0.779114
12682 13 0.828996
12682 14 0.881757
12682 15 0.022511
12681 2 1.510514
12681 3 1.061881
12681 4 0.916962
12681 5 1.064244
12681 6 1.130562
12681 7 0.752589
12681 8 1.102608
12681 9 0.845587
12681 10 0.798686
12681 13 0.853159
12681 14 0.934608
12681 15 0.038832
12680 2 1.514938
12680 3 1.098930
12680 4 0.920488
12680 5 1.091574
12680 6 1.090446
12680 7 0.760965
12680 8 1.111155
12680 9 0.831194
12680 10 0.798043
12680 13 0.850762
12680 14 0.917150
12680 15 0.020693
12679 2 1.504930
12679 3 1.064456
12679 4 0.935840
12679 5 1.059187
12679 6 1.063397
12679 7 0.761681
12679 8 1.096490
12679 9 0.836826
12679 10 0.775451
12679 13 0.837788
12679 14 0.926943
12679 15 0.031680
12678 2 1.536276
12678 3 1.047834
12678 4 0.943760
12678 5 1.056254
12678 6 1.081469
12678 7 0.745129
12678 8 1.113079
12678 9 0.846074
12678 10 0.815544
12678 13 0.863664
12678 14 0.881171
12678 15 0.027596
12677 2 1.513814
12677 3 1.045615
12677 4 0.916043
12677 5 1.075745
12677 6 1.078380
12677 7 0.746712
12677 8 1.076924
12677 9 0.851211
12677 10 0.810354
12677 13 0.856691
12677 14 0.911053
12677 15 0.024579
12676 2 1.515847
12676 3 1.053424
12676 4 0.911942
12676 5 1.055000
12676 6 1.077749
12676 7 0.737995
12676 8 1.104423
12676 9 0.846677
12676 10 0.789156
12676 13 0.839287
12676 14 0.871383
12676 15 0.022862
12675 2 1.499398
12675 3 1.077811
12675 4 0.939490
12675 5 1.049836
12675 6 1.020952
12675 7 0.748776
12675 8 1.101496
12675 9 0.843427
12675 10 0.809094
12675 13 0.853404
12675 14 0.879557
12675 15 0.026324
12674 2 1.506693
12674 3 1.094584
12674 4 0.914143
12674 5 1.078937
12674 6 1.050710
12674 7 0.724805
12674 8 1.113159
12674 9 0.854502
12674 10 0.849160
12674 13 0.859050
12674 14 0.842928
12674 15 0.031476
12673 2 1.507890
12673 3 1.091149
12673 4 0.915178
12673 5 1.080419
12673 6 1.074247
12673 7 0.720029
12673 8 1.069027
12673 9 0.818907
12673 10 0.779454
12673 13 0.834524
12673 14 0.857416
12673 15 0.017494
12672 2 1.518723
12672 3 1.072625
12672 4 0.899168
12672 5 1.081891
12672 6 1.013722
12672 7 0.711585
12672 8 1.108967
12672 9 0.844453
12672 10 0.822239
12672 13 0.825253
12672 14 0.839741
12672 15 0.035831
12671 2 1.507283
12671 3 1.076948
12671 4 0.945081
12671 5 1.070704
12671 6 1.098991
12671 7 0.744790
12671 8 1.092810
12671 9 0.854472
12671 10 0.858158
12671 13 0.854865
12671 14 0.869183
12671 15 0.022778
12670 2 1.520641
12670 3 1.093683
12670 4 0.932388
12670 5 1.069753
12670 6 1.046570
12670 7 0.703819
12670 8 1.114840
12670 9 0.817929
12670 10 0.815409
12670 13 0.838220
12670 14 0.886400
12670 15 0.032651
12669 2 1.478048
12669 3 1.083091
12669 4 0.941631
12669 5 1.074186
12669 6 1.056593
12669 7 0.768906
12669 8 1.083538
12669 9 0.817141
12669 10 0.798804
12669 13 0.832903
12669 14 0.871978
12669 15 0.019533
12668 2 1.501695
12668 3 1.053081
12668 4 0.923593
12668 5 1.049692
12668 6 1.041278
12668 7 0.749619
12668 8 1.134386
12668 9 0.822995
12668 10 0.819238
12668 13 0.843063
12668 14 0.862418
12668 15 0.036281
12667 2 1.472163
12667 3 1.048563
12667 4 0.937811
12667 5 1.039763
12667 6 1.026569
12667 7 0.745998
12667 8 1.159223
12667 9 0.837894
12667 10 0.777770
12667 13 0.832814
12667 14 0.864789
12667 15 0.008009
12666 2 1.462422
12666 3 1.030471
12666 4 0.886325
12666 5 1.031244
12666 6 1.036687
12666 7 0.715322
12666 8 1.063352
12666 9 0.809587
12666 10 0.775023
12666 13 0.807575
12666 14 0.855623
12666 15 0.021812
12665 2 1.412345
12665 3 1.028958
12665 4 0.921821
12665 5 1.041808
12665 6 0.985307
12665 7 0.736127
12665 8 1.129010
12665 9 0.792795
12665 10 0.768476
12665 13 0.809079
12665 14 0.842505
12665 15 0.023661
12664 2 1.448823
12664 3 1.036094
12664 4 0.886516
12664 5 1.019727
12664 6 1.014231
12664 7 0.733329
12664 8 1.044782
12664 9 0.808321
12664 10 0.747899
12664 13 0.800993
12664 14 0.850757
12664 15 0.041187
12663 2 1.451880
12663 3 1.041737
12663 4 0.909506
12663 5 1.035341
12663 6 1.042663
12663 7 0.721149
12663 8 1.111429
12663 9 0.821955
12663 10 0.785627
12663 13 0.811950
12663 14 0.872327
12663 15 0.021765
12662 2 1.427572
12662 3 1.017689
12662 4 0.864594
12662 5 1.051960
12662 6 1.036173
12662 7 0.691854
12662 8 1.076710
12662 9 0.805796
12662 10 0.769427
12662 13 0.806873
12662 14 0.805358
12662 15 0.033628
12661 2 1.419813
12661 3 1.026251
12661 4 0.889510
12661 5 1.033949
12661 6 1.034288
12661 7 0.703787
12661 8 1.061578
12661 9 0.814831
12661 10 0.770008
12661 13 0.771564
12661 14 0.804066
12661 15 0.029588
12660 2 1.434049
12660 3 1.020149
12660 4 0.870669
12660 5 1.063773
12660 6 1.012109
12660 7 0.685774
12660 8 1.100411
12660 9 0.778542
12660 10 0.768113
12660 13 0.787845
12660 14 0.783854
12660 15 0.031053
12659 2 1.412425
12659 3 1.015709
12659 4 0.865006
12659 5 1.036056
12659 6 1.032266
12659 7 0.725983
12659 8 1.141517
12659 9 0.825122
12659 10 0.743552
12659 13 0.798962
12659 14 0.872290
12659 15 0.031338
12658 2 1.433217
12658 3 1.024820
12658 4 0.861167
12658 5 1.035314
12658 6 1.085554
12658 7 0.717588
12658 8 1.062872
12658 9 0.828961
12658 10 0.777009
12658 13 0.788720
12658 14 0.787696
12658 15 0.022883
12657 2 1.414966
12657 3 1.009863
12657 4 0.917416
12657 5 1.038089
12657 6 1.019425
12657 7 0.696111
12657 8 1.095242
12657 9 0.790415
12657 10 0.790007
12657 13 0.777029
12657 14 0.814094
12657 15 0.022913
12656 2 1.476096
12656 3 1.049190
12656 4 0.923397
12656 5 1.072221
12656 6 0.999669
12656 7 0.728318
12656 8 1.116412
12656 9 0.821006
12656 10 0.800699
12656 13 0.787240
12656 14 0.810279
12656 15 0.034733
12655 2 1.483099
12655 3 1.038713
12655 4 0.894904
12655 5 1.065401
12655 6 1.102034
12655 7 0.722470
12655 8 1.114091
12655 9 0.820565
12655 10 0.811526
12655 13 0.810532
12655 14 0.807472
12655 15 0.041651
12654 2 1.467028
12654 3 1.022664
12654 4 0.890519
12654 5 1.016070
12654 6 1.062588
12654 7 0.718668
12654 8 1.101294
12654 9 0.830250
12654 10 0.777758
12654 13 0.822455
12654 14 0.895969
12654 15 0.012663
12653 2 1.507346
12653 3 1.022817
12653 4 0.893628
12653 5 1.084219
12653 6 1.064308
12653 7 0.729194
12653 8 1.147956
12653 9 0.818296
12653 10 0.802348
12653 13 0.825164
12653 14 0.865333
12653 15 0.026343
12652 2 1.448933
12652 3 1.061878
12652 4 0.921004
12652 5 1.036558
12652 6 1.026123
12652 7 0.730827
12652 8 1.102348
12652 9 0.828677
12652 10 0.810803
12652 13 0.837281
12652 14 0.896664
12652 15 0.035423
12651 2 1.502013
12651 3 1.054685
12651 4 0.913195
12651 5 1.102251
12651 6 1.056894
12651 7 0.721763
12651 8 1.111813
12651 9 0.837221
12651 10 0.831921
12651 13 0.832002
12651 14 0.902824
12651 15 0.048111
12650 2 1.497047
12650 3 1.051011
12650 4 0.894449
12650 5 1.061230
12650 6 1.114332
12650 7 0.763905
12650 8 1.122776
12650 9 0.823617
12650 10 0.814420
12650 13 0.824028
12650 14 0.858307
12650 15 0.021819
12649 2 1.514134
12649 3 1.060344
12649 4 0.938433
12649 5 1.064783
12649 6 1.031887
12649 7 0.732731
12649 8 1.134357
12649 9 0.801207
12649 10 0.784547
12649 13 0.835027
12649 14 0.844697
12649 15 0.038750
12648 2 1.474486
12648 3 1.066894
12648 4 0.940067
12648 5 1.054088
12648 6 1.023024
12648 7 0.716886
12648 8 1.146528
12648 9 0.803186
12648 10 0.792895
12648 13 0.842558
12648 14 0.920519
12648 15 0.013582
12647 2 1.490965
12647 3 1.073271
12647 4 0.918680
12647 5 1.081236
12647 6 1.086366
12647 7 0.740911
12647 8 1.082860
12647 9 0.820272
12647 10 0.769928
12647 13 0.837278
12647 14 0.833729
12647 15 0.024538
12646 2 1.502455
12646 3 1.032289
12646 4 0.933871
12646 5 1.076629
12646 6 1.027124
12646 7 0.729989
12646 8 1.147222
12646 9 0.825614
12646 10 0.774853
12646 13 0.815594
12646 14 0.830343
12646 15 0.021719
12645 2 1.447136
12645 3 1.029118
12645 4 0.894790
12645 5 1.037293
12645 6 0.998797
12645 7 0.721805
12645 8 1.093052
12645 9 0.825897
12645 10 0.771581
12645 13 0.830147
12645 14 0.833523
12645 15 0.017657
12644 2 1.455925
12644 3 1.056850
12644 4 0.884815
12644 5 1.056431
12644 6 1.022954
12644 7 0.720844
12644 8 1.073272
12644 9 0.807438
12644 10 0.788283
12644 13 0.794227
12644 14 0.837045
12644 15 0.037699
12643 2 1.411269
12643 3 1.027596
12643 4 0.930684
12643 5 1.075698
12643 6 0.998712
12643 7 0.694921
12643 8 1.095630
12643 9 0.826775
12643 10 0.780395
12643 13 0.802300
12643 14 0.800977
12643 15 0.016219
12642 2 1.463643
12642 3 1.033227
12642 4 0.870024
12642 5 1.037652
12642 6 1.027405
12642 7 0.697622
12642 8 1.034181
12642 9 0.795468
12642 10 0.791690
12642 13 0.829733
12642 14 0.864759
12642 15 0.027339
12641 2 1.474983
12641 3 1.032051
12641 4 0.887625
12641 5 1.034826
12641 6 1.055061
12641 7 0.718471
12641 8 1.087156
12641 9 0.814884
12641 10 0.777322
12641 13 0.849538
12641 14 0.849122
12641 15 0.021810
12640 2 1.423017
12640 3 1.029562
12640 4 0.922389
12640 5 1.035871
12640 6 1.031418
12640 7 0.703531
12640 8 1.046223
12640 9 0.813166
12640 10 0.778706
12640 13 0.797837
12640 14 0.842781
12640 15 0.027908
12639 2 1.427943
12639 3 1.026509
12639 4 0.926158
12639 5 1.072927
12639 6 1.000339
12639 7 0.687646
12639 8 1.102862
12639 9 0.812880
12639 10 0.807260
12639 13 0.803525
12639 14 0.844697
12639 15 0.024136
12638 2 1.408536
12638 3 1.028592
12638 4 0.929559
12638 5 1.070034
12638 6 1.009059
12638 7 0.703255
12638 8 1.048817
12638 9 0.794080
12638 10 0.759999
12638 13 0.782236
12638 14 0.857058
12638 15 0.032095
12637 2 1.434605
12637 3 1.050352
12637 4 0.918766
12637 5 1.047827
12637 6 1.031330
12637 7 0.697973
12637 8 1.071283
12637 9 0.805014
12637 10 0.776618
12637 13 0.775749
12637 14 0.799293
12637 15 0.074744
12636 2 1.408522
12636 3 1.035167
12636 4 0.939565
12636 5 1.075050
12636 6 1.033319
12636 7 0.671628
12636 8 1.114984
12636 9 0.793106
12636 10 0.779778
12636 13 0.808564
12636 14 0.799255
12636 15 0.031915
12635 2 1.423909
12635 3 1.044335
12635 4 0.939073
12635 5 1.053932
12635 6 0.984293
12635 7 0.693356
12635 8 1.041249
12635 9 0.829325
12635 10 0.774421
12635 13 0.805740
12635 14 0.801952
12635 15 0.048113
12634 2 1.448526
12634 3 1.043316
12634 4 0.914840
12634 5 1.052556
12634 6 1.018906
12634 7 0.695361
12634 8 1.138046
12634 9 0.831746
12634 10 0.768917
12634 13 0.805437
12634 14 0.851238
12634 15 0.032083
12633 2 1.444702
12633 3 1.034313
12633 4 0.942158
12633 5 1.067450
12633 6 1.006794
12633 7 0.682965
12633 8 1.076639
12633 9 0.808053
12633 10 0.742191
12633 13 0.800949
12633 14 0.791186
12633 15 0.045298
12632 2 1.497841
12632 3 1.009721
12632 4 0.871964
12632 5 1.017271
12632 6 1.033719
12632 7 0.714258
12632 8 1.095550
12632 9 0.788826
12632 10 0.760849
12632 13 0.773078
12632 14 0.809623
12632 15 0.037352
12631 2 1.419782
12631 3 1.014665
12631 4 0.894019
12631 5 1.023933
12631 6 0.989294
12631 7 0.681764
12631 8 1.080306
12631 9 0.797231
12631 10 0.738657
12631 13 0.803238
12631 14 0.772368
12631 15 0.031683
12630 2 1.447868
12630 3 1.043428
12630 4 0.878697
12630 5 1.035199
12630 6 1.050340
12630 7 0.722109
12630 8 1.116073
12630 9 0.818752
12630 10 0.744318
12630 13 0.790720
12630 14 0.790039
12630 15 0.038402
12629 2 1.453635
12629 3 1.019469
12629 4 0.876505
12629 5 1.033827
12629 6 1.088204
12629 7 0.705046
12629 8 1.062629
12629 9 0.802954
12629 10 0.784766
12629 13 0.794367
12629 14 0.808355
12629 15 0.030165
12628 2 1.461737
12628 3 1.012178
12628 4 0.870852
12628 5 1.026522
12628 6 1.050308
12628 7 0.726291
12628 8 1.113496
12628 9 0.802154
12628 10 0.785454
12628 13 0.824960
12628 14 0.837866
12628 15 0.028854
12627 2 1.417173
12627 3 0.989316
12627 4 0.922000
12627 5 1.060785
12627 6 1.020950
12627 7 0.727878
12627 8 1.074930
12627 9 0.826673
12627 10 0.760245
12627 13 0.830293
12627 14 0.904903
12627 15 0.035832
12626 2 1.423254
12626 3 1.021976
12626 4 0.899456
12626 5 1.026203
12626 6 1.062371
12626 7 0.718849
12626 8 1.112472
12626 9 0.809373
12626 10 0.786082
12626 13 0.831958
12626 14 0.890362
12626 15 0.022089
12625 2 1.482453
12625 3 1.044514
12625 4 0.911138
12625 5 1.055013
12625 6 1.024405
12625 7 0.705888
12625 8 1.065751
12625 9 0.797187
12625 10 0.775655
12625 13 0.797519
12625 14 0.807953
12625 15 0.034918
12624 2 1.492467
12624 3 1.042116
12624 4 0.904752
12624 5 1.044080
12624 6 1.005034
12624 7 0.700846
12624 8 1.074031
12624 9 0.801809
12624 10 0.770772
12624 13 0.801670
12624 14 0.808280
12624 15 0.038278
12623 2 1.424512
12623 3 1.046808
12623 4 0.907131
12623 5 1.034334
12623 6 1.019769
12623 7 0.719568
12623 8 1.093422
12623 9 0.806471
12623 10 0.744965
12623 13 0.792677
12623 14 0.827325
12623 15 0.028595
12622 2 1.483274
12622 3 1.026811
12622 4 0.861162
12622 5 1.040249
12622 6 1.036451
12622 7 0.709579
12622 8 1.077058
12622 9 0.827873
12622 10 0.780010
12622 13 0.823331
12622 14 0.854135
12622 15 0.028943
12621 2 1.481358
12621 3 1.026305
12621 4 0.868573
12621 5 1.046949
12621 6 1.038785
12621 7 0.713649
12621 8 1.050951
12621 9 0.819740
12621 10 0.773683
12621 13 0.801494
12621 14 0.843912
12621 15 0.023095
12620 2 1.443597
12620 3 1.017182
12620 4 0.886300
12620 5 1.039678
12620 6 1.010633
12620 7 0.695786
12620 8 1.044524
12620 9 0.802955
12620 10 0.753974
12620 13 0.821247
12620 14 0.848597
12620 15 0.031706
12619 2 1.458794
12619 3 1.025559
12619 4 0.877611
12619 5 1.051804
12619 6 1.056143
12619 7 0.720268
12619 8 1.058084
12619 9 0.814499
12619 10 0.735945
12619 13 0.794964
12619 14 0.864831
12619 15 0.025621
12618 2 1.441461
12618 3 1.028780
12618 4 0.917776
12618 5 1.026633
12618 6 1.000721
12618 7 0.670885
12618 8 1.038596
12618 9 0.827280
12618 10 0.767754
12618 13 0.803357
12618 14 0.840491
12618 15 0.035897
12617 2 1.432797
12617 3 1.036561
12617 4 0.891979
12617 5 1.057881
12617 6 1.019216
12617 7 0.702337
12617 8 1.071258
12617 9 0.793889
12617 10 0.754754
12617 13 0.787125
12617 14 0.802583
12617 15 0.033418
12616 2 1.453632
12616 3 1.035001
12616 4 0.920340
12616 5 1.029693
12616 6 1.026698
12616 7 0.665358
12616 8 1.073385
12616 9 0.825086
12616 10 0.758028
12616 13 0.791128
12616 14 0.828969
12616 15 0.040772
12615 2 1.438878
12615 3 1.024376
12615 4 0.873203
12615 5 1.039717
12615 6 1.021518
12615 7 0.699254
12615 8 1.094617
12615 9 0.794361
12615 10 0.747135
12615 13 0.785566
12615 14 0.813681
12615 15 0.037324
12614 2 1.409891
12614 3 1.044111
12614 4 0.903853
12614 5 1.038564
12614 6 0.980946
12614 7 0.706408
12614 8 1.097189
12614 9 0.829722
12614 10 0.748616
12614 13 0.787239
12614 14 0.793207
12614 15 0.051186
12613 2 1.438764
12613 3 1.031327
12613 4 0.908678
12613 5 1.048488
12613 6 0.993238
12613 7 0.676227
12613 8 1.049719
12613 9 0.802044
12613 10 0.763229
12613 13 0.789852
12613 14 0.803735
12613 15 0.025456
12612 2 1.400540
12612 3 1.026757
12612 4 0.927412
12612 5 1.025352
12612 6 1.030829
12612 7 0.675446
12612 8 1.103743
12612 9 0.820053
12612 10 0.742583
12612 13 0.811696
12612 14 0.793620
12612 15 0.034854
12611 2 1.439335
12611 3 1.029643
12611 4 0.933792
12611 5 1.054776
12611 6 1.017502
12611 7 0.681643
12611 8 1.093534
12611 9 0.788487
12611 10 0.728533
12611 13 0.797672
12611 14 0.781155
12611 15 0.051909
12610 2 1.411554
12610 3 1.015906
12610 4 0.847730
12610 5 1.054223
12610 6 1.028261
12610 7 0.686719
12610 8 1.101521
12610 9 0.799238
12610 10 0.768735
12610 13 0.799812
12610 14 0.776739
12610 15 0.040441
12609 2 1.429277
12609 3 1.006555
12609 4 0.876260
12609 5 1.003290
12609 6 1.018944
12609 7 0.703093
12609 8 1.079283
12609 9 0.795150
12609 10 0.751391
12609 13 0.794525
12609 14 0.790093
12609 15 0.042013
12608 2 1.453356
12608 3 0.998475
12608 4 0.887427
12608 5 1.020388
12608 6 1.006690
12608 7 0.724248
12608 8 1.098487
12608 9 0.819066
12608 10 0.746554
12608 13 0.809876
12608 14 0.836585
12608 15 0.036801
12607 2 1.435286
12607 3 1.017302
12607 4 0.872799
12607 5 1.024252
12607 6 0.968370
12607 7 0.719643
12607 8 1.065052
12607 9 0.811961
12607 10 0.768755
12607 13 0.818174
12607 14 0.856312
12607 15 0.035472
12606 2 1.454663
12606 3 1.024835
12606 4 0.895390
12606 5 1.024789
12606 6 1.010344
12606 7 0.699291
12606 8 1.088994
12606 9 0.826527
12606 10 0.777724
12606 13 0.796552
12606 14 0.852644
12606 15 0.046000
12605 2 1.437751
12605 3 1.036609
12605 4 0.917613
12605 5 1.026479
12605 6 0.986034
12605 7 0.687652
12605 8 1.100796
12605 9 0.797816
12605 10 0.725786
12605 13 0.821132
12605 14 0.920921
12605 15 0.027183
12604 2 1.455119
12604 3 1.005599
12604 4 0.909488
12604 5 1.035716
12604 6 1.013638
12604 7 0.710573
12604 8 1.038706
12604 9 0.825935
12604 10 0.748126
12604 13 0.801330
12604 14 0.827166
12604 15 0.031274
12603 2 1.429711
12603 3 1.012471
12603 4 0.880807
12603 5 1.035506
12603 6 1.034973
12603 7 0.702511
12603 8 1.068442
12603 9 0.777730
12603 10 0.789026
12603 13 0.809963
12603 14 0.867015
12603 15 0.034744
12602 2 1.428674
12602 3 1.063362
12602 4 0.933902
12602 5 1.046341
12602 6 1.018881
12602 7 0.711059
12602 8 1.103008
12602 9 0.793766
12602 10 0.781482
12602 13 0.783822
12602 14 0.830310
12602 15 0.028164
12601 2 1.463095
12601 3 1.036867
12601 4 0.891603
12601 5 1.055241
12601 6 1.032586
12601 7 0.716405
12601 8 1.098465
12601 9 0.806703
12601 10 0.781020
12601 13 0.804442
12601 14 0.798173
12601 15 0.037708
12600 2 1.414011
12600 3 1.037012
12600 4 0.923602
12600 5 1.083265
12600 6 1.051315
12600 7 0.665078
12600 8 1.062472
12600 9 0.818052
12600 10 0.797868
12600 13 0.806876
12600 14 0.842873
12600 15 0.035841
12599 2 1.463189
12599 3 1.059618
12599 4 0.917336
12599 5 1.099692
12599 6 1.025006
12599 7 0.687342
12599 8 1.105344
12599 9 0.826875
12599 10 0.788484
12599 13 0.787624
12599 14 0.820777
12599 15 0.012901
12598 2 1.470879
12598 3 1.032362
12598 4 0.888126
12598 5 1.038451
12598 6 0.994120
12598 7 0.684050
12598 8 1.104257
12598 9 0.806059
12598 10 0.772150
12598 13 0.798212
12598 14 0.787727
12598 15 0.036082
12597 2 1.405698
12597 3 1.029189
12597 4 0.910066
12597 5 1.053909
12597 6 1.052711
12597 7 0.713868
12597 8 1.053530
12597 9 0.811346
12597 10 0.794765
12597 13 0.799611
12597 14 0.802659
12597 15 0.050039
12596 2 1.378663
12596 3 1.046753
12596 4 0.916464
12596 5 1.031386
12596 6 0.997290
12596 7 0.734212
12596 8 1.036013
12596 9 0.832283
12596 10 0.798395
12596 13 0.791424
12596 14 0.791818
12596 15 0.034603
12595 2 1.426024
12595 3 1.019085
12595 4 0.922394
12595 5 1.049203
12595 6 1.000080
12595 7 0.676493
12595 8 1.079608
12595 9 0.801328
12595 10 0.779563
12595 13 0.793680
12595 14 0.781520
12595 15 0.031732
12594 2 1.405997
12594 3 1.018502
12594 4 0.951957
12594 5 1.065881
12594 6 0.992621
12594 7 0.700033
12594 8 1.105212
12594 9 0.803337
12594 10 0.754789
12594 13 0.798638
12594 14 0.808648
12594 15 0.038993
12593 2 1.431391
12593 3 1.032076
12593 4 0.950030
12593 5 1.058575
12593 6 0.992997
12593 7 0.704548
12593 8 1.050648
12593 9 0.793104
12593 10 0.748633
12593 13 0.793575
12593 14 0.795002
12593 15 0.037744
12592 2 1.451116
12592 3 1.029791
12592 4 0.878364
12592 5 1.032767
12592 6 1.036743
12592 7 0.717153
12592 8 1.097462
12592 9 0.797675
12592 10 0.778913
12592 13 0.776609
12592 14 0.797109
12592 15 0.041820
12591 2 1.431052
12591 3 1.021151
12591 4 0.920800
12591 5 1.057846
12591 6 0.982290
12591 7 0.709749
12591 8 1.098813
12591 9 0.807335
12591 10 0.807822
12591 13 0.801585
12591 14 0.790491
12591 15 0.036024
12590 2 1.442016
12590 3 1.028224
12590 4 0.887564
12590 5 1.066834
12590 6 1.053570
12590 7 0.676694
12590 8 1.116091
12590 9 0.810751
12590 10 0.785996
12590 13 0.786414
12590 14 0.778714
12590 15 0.030937
12589 2 1.443944
12589 3 1.029332
12589 4 0.857965
12589 5 1.027375
12589 6 1.035267
12589 7 0.711329
12589 8 1.110594
12589 9 0.816752
12589 10 0.741446
12589 13 0.796638
12589 14 0.789261
12589 15 0.046339
12588 2 1.454134
12588 3 1.014230
12588 4 0.881192
12588 5 1.050069
12588 6 1.007027
12588 7 0.723021
12588 8 1.102150
12588 9 0.796190
12588 10 0.781911
12588 13 0.796053
12588 14 0.779446
12588 15 0.030912
12587 2 1.453350
12587 3 1.020053
12587 4 0.847058
12587 5 1.020526
12587 6 1.039977
12587 7 0.730273
12587 8 1.080693
12587 9 0.787421
12587 10 0.791398
12587 13 0.792658
12587 14 0.810226
12587 15 0.025915
12586 2 1.493983
12586 3 1.039107
12586 4 0.896539
12586 5 1.082550
12586 6 1.081341
12586 7 0.727646
12586 8 1.103792
12586 9 0.796182
12586 10 0.805013
12586 13 0.804383
12586 14 0.791116
12586 15 0.024786
12585 2 1.454322
12585 3 1.027895
12585 4 0.897850
12585 5 1.024575
12585 6 1.028559
12585 7 0.716484
12585 8 1.089660
12585 9 0.792428
12585 10 0.767766
12585 13 0.779780
12585 14 0.787210
12585 15 0.028957
12584 2 1.451036
12584 3 1.041525
12584 4 0.892883
12584 5 1.056666
12584 6 1.029868
12584 7 0.719170
12584 8 1.037709
12584 9 0.808334
12584 10 0.782303
12584 13 0.797076
12584 14 0.834282
12584 15 0.025128
12583 2 1.431245
12583 3 1.021741
12583 4 0.902761
12583 5 1.031475
12583 6 0.994796
12583 7 0.709442
12583 8 1.086922
12583 9 0.801010
12583 10 0.758962
12583 13 0.793879
12583 14 0.879312
12583 15 0.043342
12582 2 1.417049
12582 3 1.013618
12582 4 0.912282
12582 5 1.037923
12582 6 1.001683
12582 7 0.681372
12582 8 1.017983
12582 9 0.772462
12582 10 0.731172
12582 13 0.795583
12582 14 0.839285
12582 15 0.033539
12581 2 1.448094
12581 3 1.005462
12581 4 0.886821
12581 5 1.012603
12581 6 1.000560
12581 7 0.718149
12581 8 1.096793
12581 9 0.779186
12581 10 0.761604
12581 13 0.785579
12581 14 0.856794
12581 15 0.024501
12580 2 1.394678
12580 3 0.992838
12580 4 0.846926
12580 5 1.008245
12580 6 1.032467
12580 7 0.712630
12580 8 1.051560
12580 9 0.796993
12580 10 0.773572
12580 13 0.786315
12580 14 0.823069
12580 15 0.019365
12579 2 1.423642
12579 3 1.012371
12579 4 0.850022
12579 5 1.007592
12579 6 1.040567
12579 7 0.684058
12579 8 1.000596
12579 9 0.812804
12579 10 0.770714
12579 13 0.790376
12579 14 0.798653
12579 15 0.039833
12578 2 1.386356
12578 3 0.989872
12578 4 0.864987
12578 5 0.998329
12578 6 0.978228
12578 7 0.655393
12578 8 1.076451
12578 9 0.767248
12578 10 0.747380
12578 13 0.763441
12578 14 0.753622
12578 15 0.038534
12577 2 1.363182
12577 3 0.972344
12577 4 0.872977
12577 5 1.010723
12577 6 1.009994
12577 7 0.700520
12577 8 1.042585
12577 9 0.792872
12577 10 0.752609
12577 13 0.803045
12577 14 0.826463
12577 15 0.033865
12576 2 1.351383
12576 3 1.004286
12576 4 0.903148
12576 5 1.014513
12576 6 0.961420
12576 7 0.690377
12576 8 1.039379
12576 9 0.777786
12576 10 0.738739
12576 13 0.793407
12576 14 0.778442
12576 15 0.039677
12575 2 1.349408
12575 3 1.002809
12575 4 0.904331
12575 5 0.997090
12575 6 1.000791
12575 7 0.694065
12575 8 1.071739
12575 9 0.742418
12575 10 0.743126
12575 13 0.772199
12575 14 0.759435
12575 15 0.017939
12574 2 1.388433
12574 3 1.001278
12574 4 0.883608
12574 5 1.003465
12574 6 0.998146
12574 7 0.699510
12574 8 1.064870
12574 9 0.797688
12574 10 0.728733
12574 13 0.801184
12574 14 0.791141
12574 15 0.039583
12573 2 1.393602
12573 3 1.012321
12573 4 0.908891
12573 5 1.018213
12573 6 0.948108
12573 7 0.717633
12573 8 1.074683
12573 9 0.774154
12573 10 0.738394
12573 13 0.766585
12573 14 0.759378
12573 15 0.026350
12572 2 1.326451
12572 3 0.988391
12572 4 0.893435
12572 5 1.002584
12572 6 1.027034
12572 7 0.698691
12572 8 1.076317
12572 9 0.772144
12572 10 0.735893
12572 13 0.773359
12572 14 0.782758
12572 15 0.030984
12571 2 1.337571
12571 3 1.002549
12571 4 0.917963
12571 5 0.990545
12571 6 1.012787
12571 7 0.683496
12571 8 1.019946
12571 9 0.781197
12571 10 0.746507
12571 13 0.776311
12571 14 0.787027
12571 15 0.040251
12570 2 1.387030
12570 3 1.013045
12570 4 0.896456
12570 5 1.021355
12570 6 1.015667
12570 7 0.670239
12570 8 1.080268
12570 9 0.804566
12570 10 0.749787
12570 13 0.791569
12570 14 0.803222
12570 15 0.036013
12569 2 1.419814
12569 3 1.011563
12569 4 0.893795
12569 5 1.043654
12569 6 1.027995
12569 7 0.673737
12569 8 1.074044
12569 9 0.798920
12569 10 0.765150
12569 13 0.771938
12569 14 0.764373
12569 15 0.026674
12568 2 1.427654
