# #runID ohdu sigmaOSMAD2
6360 10 12.402181
6360 11 6.703381
6360 12 6.905452
6360 13 12.844532
6360 14 12.039543
6360 15 12.612014
6359 2 11.443050
6359 3 12.141090
6359 4 11.399632
6359 5 11.336801
6359 6 16.789763
6359 7 10.879533
6359 8 11.842872
6359 9 12.708660
6359 10 12.361639
6359 11 6.676568
6359 12 6.984641
6359 13 12.739180
6359 14 12.278745
6359 15 12.560320
6358 2 11.492991
6358 3 12.112724
6358 4 11.372249
6358 5 11.359769
6358 6 16.766287
6358 7 10.912890
6358 8 11.901240
6358 9 12.725940
6358 10 12.386754
6358 11 6.687337
6358 12 6.964640
6358 13 12.788710
6358 14 12.175747
6358 15 12.584712
6357 2 11.413202
6357 3 12.089281
6357 4 11.485878
6357 5 11.348926
6357 6 16.649918
6357 7 10.860397
6357 8 11.914011
6357 9 12.635681
6357 10 12.376628
6357 11 6.684850
6357 12 6.883245
6357 13 12.753954
6357 14 12.331959
6357 15 12.574469
6356 2 11.403772
6356 3 12.155916
6356 4 11.453286
6356 5 11.361639
6356 6 16.756214
6356 7 10.848777
6356 8 11.930001
6356 9 12.633713
6356 10 12.375333
6356 11 6.676667
6356 12 6.901469
6356 13 12.801251
6356 14 12.201225
6356 15 12.658567
6355 2 11.484239
6355 3 12.097529
6355 4 11.394960
6355 5 11.332331
6355 6 16.713920
6355 7 10.821807
6355 8 11.877635
6355 9 12.700113
6355 10 12.351526
6355 11 6.658949
6355 12 6.907614
6355 13 12.799029
6355 14 12.220505
6355 15 12.538841
6354 2 11.438630
6354 3 12.099012
6354 4 11.369389
6354 5 11.394570
6354 6 16.660144
6354 7 10.892092
6354 8 11.852263
6354 9 12.658112
6354 10 12.313532
6354 11 6.664965
6354 12 6.875633
6354 13 12.783089
6354 14 12.113746
6354 15 12.576875
6353 2 11.426331
6353 3 12.107525
6353 4 11.426481
6353 5 11.346645
6353 6 16.626185
6353 7 10.884450
6353 8 11.845907
6353 9 12.680426
6353 10 12.378253
6353 11 6.656277
6353 12 6.957202
6353 13 12.782070
6353 14 12.123268
6353 15 12.557880
6352 2 11.456895
6352 3 12.114116
6352 4 11.339660
6352 5 11.364407
6352 6 16.647873
6352 7 10.893989
6352 8 11.921481
6352 9 12.667509
6352 10 12.361636
6352 11 6.650272
6352 12 6.988495
6352 13 12.744928
6352 14 12.148615
6352 15 12.557651
6351 2 11.489741
6351 3 12.120324
6351 4 11.362363
6351 5 11.394059
6351 6 16.553488
6351 7 10.903603
6351 8 11.854231
6351 9 12.641893
6351 10 12.370508
6351 11 6.686565
6351 12 6.948429
6351 13 12.747294
6351 14 12.200434
6351 15 12.592902
6350 2 11.430703
6350 3 12.104847
6350 4 11.329599
6350 5 11.393986
6350 6 16.643488
6350 7 10.933327
6350 8 11.886232
6350 9 12.669166
6350 10 12.338505
6350 11 6.693874
6350 12 6.970507
6350 13 12.772281
6350 14 12.217025
6350 15 12.600814
6349 2 11.441598
6349 3 12.126218
6349 4 11.368717
6349 5 11.390559
6349 6 16.571445
6349 7 10.889905
6349 8 11.880187
6349 9 12.679267
6349 10 12.358504
6349 11 6.654655
6349 12 6.974812
6349 13 12.794739
6349 14 12.218202
6349 15 12.573142
6348 2 11.428625
6348 3 12.105551
6348 4 11.438977
6348 5 11.369195
6348 6 16.656670
6348 7 10.905203
6348 8 11.884547
6348 9 12.672095
6348 10 12.407378
6348 11 6.676881
6348 12 6.952864
6348 13 12.796886
6348 14 12.115224
6348 15 12.598857
6347 2 11.457164
6347 3 12.122044
6347 4 11.363229
6347 5 11.385522
6347 6 16.636970
6347 7 10.875561
6347 8 11.892243
6347 9 12.703692
6347 10 12.384398
6347 11 6.678990
6347 12 6.933952
6347 13 12.815173
6347 14 12.133885
6347 15 12.560328
6346 2 11.471415
6346 3 12.134152
6346 4 11.430484
6346 5 11.369882
6346 6 16.691917
6346 7 10.894357
6346 8 11.864452
6346 9 12.647618
6346 10 12.372109
6346 11 6.648343
6346 12 6.914246
6346 13 12.782037
6346 14 12.281855
6346 15 12.564294
6345 2 11.409161
6345 3 12.164123
6345 4 11.369748
6345 5 11.382967
6345 6 16.661784
6345 7 10.879607
6345 8 11.873535
6345 9 12.632680
6345 10 12.367834
6345 11 6.670634
6345 12 6.893638
6345 13 12.817186
6345 14 12.061858
6345 15 12.577584
6344 2 11.464647
6344 3 12.103915
6344 4 11.345947
6344 5 11.380884
6344 6 16.604187
6344 7 10.900139
6344 8 11.887989
6344 9 12.657231
6344 10 12.345259
6344 11 6.653753
6344 12 6.921320
6344 13 12.786698
6344 14 12.206386
6344 15 12.605679
6343 2 11.473330
6343 3 12.124725
6343 4 11.402023
6343 5 11.383526
6343 6 16.646611
6343 7 10.876144
6343 8 11.869034
6343 9 12.687523
6343 10 12.347776
6343 11 6.678493
6343 12 6.953758
6343 13 12.753639
6343 14 12.231087
6343 15 12.574905
6342 2 11.455846
6342 3 12.132094
6342 4 11.333128
6342 5 11.363739
6342 6 16.651629
6342 7 10.875234
6342 8 11.870885
6342 9 12.666036
6342 10 12.357985
6342 11 6.675464
6342 12 6.915132
6342 13 12.797503
6342 14 12.233879
6342 15 12.599583
6341 2 11.451172
6341 3 12.100966
6341 4 11.353527
6341 5 11.371644
6341 6 16.239461
6341 7 10.878079
6341 8 11.878120
6341 9 12.668032
6341 10 12.306531
6341 11 6.614505
6341 12 6.881001
6341 13 12.799313
6341 14 12.173955
6341 15 12.607156
6340 2 11.435507
6340 3 12.120812
6340 4 11.357821
6340 5 11.344395
6340 6 16.644938
6340 7 10.879151
6340 8 11.858750
6340 9 12.654538
6340 10 12.359958
6340 11 6.665154
6340 12 6.934969
6340 13 12.813801
6340 14 12.147854
6340 15 12.572046
6339 2 11.438469
6339 3 12.111549
6339 4 11.548595
6339 5 11.349570
6339 6 16.602984
6339 7 10.846855
6339 8 11.897689
6339 9 12.691025
6339 10 12.383261
6339 11 6.643172
6339 12 6.968945
6339 13 12.812760
6339 14 12.080188
6339 15 12.619037
6338 2 11.494228
6338 3 12.089526
6338 4 11.315997
6338 5 11.366731
6338 6 16.613168
6338 7 10.904740
6338 8 11.837886
6338 9 12.645267
6338 10 12.307674
6338 11 6.643148
6338 12 6.896926
6338 13 12.739504
6338 14 12.200989
6338 15 12.587901
6337 2 11.447686
6337 3 12.133314
6337 4 11.360657
6337 5 11.412735
6337 6 16.621862
6337 7 10.939015
6337 8 11.899883
6337 9 12.619788
6337 10 12.340466
6337 11 6.647877
6337 12 6.938568
6337 13 12.776469
6337 14 12.176495
6337 15 12.589586
6336 2 11.454860
6336 3 12.102393
6336 4 11.412099
6336 5 11.352412
6336 6 16.655340
6336 7 10.893782
6336 8 11.865690
6336 9 12.659908
6336 10 12.382054
6336 11 6.683288
6336 12 6.856840
6336 13 12.822444
6336 14 12.084151
6336 15 12.576715
6335 2 11.420839
6335 3 12.141031
6335 4 11.422122
6335 5 11.334219
6335 6 16.675748
6335 7 10.852373
6335 8 11.836804
6335 9 12.655359
6335 10 12.360206
6335 11 6.685516
6335 12 6.991084
6335 13 12.774282
6335 14 12.233339
6335 15 12.547116
6334 2 11.449133
6334 3 12.104588
6334 4 11.386297
6334 5 11.350321
6334 6 16.747591
6334 7 10.876245
6334 8 11.897567
6334 9 12.656829
6334 10 12.362701
6334 11 6.679867
6334 12 6.940227
6334 13 12.779715
6334 14 12.013724
6334 15 12.576726
6333 2 11.474188
6333 3 12.158637
6333 4 11.337981
6333 5 11.382766
6333 6 16.905822
6333 7 10.885367
6333 8 11.871712
6333 9 12.685135
6333 10 12.314931
6333 11 6.675101
6333 12 6.953846
6333 13 12.763960
6333 14 12.204825
6333 15 12.533588
6332 2 11.472166
6332 3 12.114236
6332 4 11.379464
6332 5 11.390827
6332 6 16.804393
6332 7 10.927200
6332 8 11.892664
6332 9 12.666230
6332 10 12.330618
6332 11 6.668617
6332 12 6.957301
6332 13 12.756943
6332 14 12.346923
6332 15 12.558827
6331 2 11.460530
6331 3 12.090534
6331 4 11.373862
6331 5 11.367403
6331 6 16.784583
6331 7 10.929514
6331 8 11.887912
6331 9 12.670657
6331 10 12.351168
6331 11 6.673773
6331 12 6.949406
6331 13 12.782584
6331 14 12.235140
6331 15 12.581052
6330 2 11.447696
6330 3 12.096097
6330 4 11.374549
6330 5 11.410954
6330 6 16.768925
6330 7 10.917997
6330 8 11.845306
6330 9 12.652976
6330 10 12.317771
6330 11 6.657264
6330 12 6.972540
6330 13 12.782267
6330 14 12.196408
6330 15 12.547963
6329 2 11.449649
6329 3 12.077790
6329 4 11.384437
6329 5 11.415475
6329 6 16.837667
6329 7 10.937153
6329 8 11.895496
6329 9 12.640162
6329 10 12.340080
6329 11 6.673757
6329 12 6.978575
6329 13 12.841023
6329 14 12.204466
6329 15 12.580236
6328 2 11.475811
6328 3 12.156247
6328 4 11.382104
6328 5 11.398421
6328 6 16.830821
6328 7 10.887362
6328 8 11.867547
6328 9 12.660806
6328 10 12.400705
6328 11 6.659294
6328 12 6.974987
6328 13 12.780379
6328 14 12.228471
6328 15 12.576333
6327 2 11.470445
6327 3 12.120617
6327 4 11.336931
6327 5 11.346776
6327 6 16.733256
6327 7 10.945659
6327 8 11.878023
6327 9 12.613698
6327 10 12.365455
6327 11 6.666319
6327 12 6.991057
6327 13 12.759941
6327 14 12.206850
6327 15 12.574632
6326 2 11.460435
6326 3 12.136559
6326 4 11.376939
6326 5 11.343857
6326 6 16.658731
6326 7 10.874664
6326 8 11.849136
6326 9 12.654579
6326 10 12.382741
6326 11 6.683914
6326 12 6.997885
6326 13 12.787030
6326 14 12.136007
6326 15 12.593270
6325 2 11.459145
6325 3 12.120291
6325 4 11.364837
6325 5 11.360452
6325 6 16.860081
6325 7 10.900049
6325 8 11.871744
6325 9 12.668215
6325 10 12.337197
6325 11 6.680360
6325 12 6.967631
6325 13 12.790596
6325 14 12.127733
6325 15 12.571726
6324 2 11.433027
6324 3 12.111069
6324 4 11.399906
6324 5 11.316359
6324 6 16.745932
6324 7 10.876407
6324 8 11.852383
6324 9 12.653848
6324 10 12.371225
6324 11 6.707926
6324 12 6.969092
6324 13 12.798980
6324 14 12.174378
6324 15 12.557799
6323 2 11.441632
6323 3 12.148907
6323 4 11.343899
6323 5 11.394559
6323 6 16.840732
6323 7 10.845253
6323 8 11.892909
6323 9 12.626072
6323 10 12.360670
6323 11 6.674109
6323 12 6.963066
6323 13 12.760899
6323 14 12.151297
6323 15 12.540651
6322 2 11.492777
6322 3 12.112392
6322 4 11.376898
6322 5 11.409940
6322 6 16.828671
6322 7 10.909993
6322 8 11.882074
6322 9 12.671733
6322 10 12.364498
6322 11 6.709206
6322 12 6.926021
6322 13 12.760387
6322 14 12.188606
6322 15 12.571515
8191 2 11.572661
8191 3 12.089685
8191 4 11.292621
8191 5 11.349336
8191 6 14.439182
8191 7 10.863162
8191 8 18.318958
8191 9 13.388480
8191 10 12.434146
8191 11 6.454418
8191 12 7.338596
8191 13 12.955880
8191 14 12.366790
8191 15 12.696820
8190 2 11.547216
8190 3 12.098130
8190 4 11.262221
8190 5 11.370721
8190 6 14.503124
8190 7 10.954996
8190 8 18.293404
8190 9 13.388797
8190 10 12.437063
8190 11 6.452167
8190 12 7.392833
8190 13 13.030439
8190 14 12.297204
8190 15 12.912042
8189 2 11.598770
8189 3 12.136315
8189 4 11.268192
8189 5 11.352557
8189 6 14.479004
8189 7 10.874623
8189 8 18.328366
8189 9 13.355385
8189 10 12.411254
8189 11 6.467904
8189 12 7.481946
8189 13 12.908093
8189 14 12.318310
8189 15 13.143480
8188 2 11.549315
8188 3 12.170434
8188 4 11.257538
8188 5 11.320302
8188 6 14.541615
8188 7 10.874030
8188 8 18.443901
8188 9 13.379548
8188 10 12.429552
8188 11 6.455791
8188 12 7.390646
8188 13 12.918441
8188 14 12.356150
8188 15 12.690945
8187 2 11.494603
8187 3 12.111888
8187 4 11.298384
8187 5 11.325218
8187 6 14.515722
8187 7 10.843241
8187 8 18.404713
8187 9 13.447333
8187 10 12.474693
8187 11 6.441797
8187 12 7.230258
8187 13 12.948982
8187 14 12.342567
8187 15 12.755706
8186 2 11.502519
8186 3 12.113369
8186 4 11.245042
8186 5 11.342737
8186 6 14.545195
8186 7 10.893565
8186 8 18.298043
8186 9 13.396817
8186 10 12.414738
8186 11 6.418236
8186 12 7.225645
8186 13 12.982893
8186 14 12.349219
8186 15 13.218144
8185 2 11.538599
8185 3 12.137501
8185 4 11.289204
8185 5 11.388354
8185 6 14.511733
8185 7 10.923319
8185 8 18.443814
8185 9 13.383715
8185 10 12.402348
8185 11 6.454838
8185 12 7.231799
8185 13 12.931182
8185 14 12.311659
8185 15 12.694037
8184 2 11.531499
8184 3 12.137579
8184 4 11.277808
8184 5 11.373024
8184 6 14.498970
8184 7 10.897824
8184 8 18.503727
8184 9 13.370214
8184 10 12.445865
8184 11 6.463395
8184 12 7.418638
8184 13 12.972666
8184 14 12.319453
8184 15 12.709425
8183 2 11.550455
8183 3 12.133630
8183 4 11.276443
8183 5 11.407803
8183 6 14.525044
8183 7 10.850899
8183 8 18.313015
8183 9 13.399736
8183 10 12.459894
8183 11 6.465492
8183 12 7.294118
8183 13 12.920564
8183 14 12.302171
8183 15 12.902469
8182 2 11.529747
8182 3 12.150869
8182 4 11.256960
8182 5 11.346319
8182 6 14.501133
8182 7 10.924249
8182 8 18.438406
8182 9 13.375760
8182 10 12.457791
8182 11 6.458657
8182 12 7.171573
8182 13 12.952056
8182 14 12.335538
8182 15 12.900142
8181 2 11.544314
8181 3 12.126598
8181 4 11.292164
8181 5 11.340691
8181 6 14.497896
8181 7 10.916134
8181 8 18.255441
8181 9 13.425254
8181 10 12.403674
8181 11 6.450877
8181 12 7.566674
8181 13 12.973494
8181 14 12.308765
8181 15 12.655486
8180 2 11.553009
8180 3 12.151981
8180 4 11.282495
8180 5 11.335871
8180 6 14.518071
8180 7 10.853616
8180 8 18.427358
8180 9 13.463905
8180 10 12.410083
8180 11 6.467607
8180 12 7.421532
8180 13 12.962878
8180 14 12.262174
8180 15 12.609594
8179 2 11.547476
8179 3 12.126918
8179 4 11.253467
8179 5 11.289447
8179 6 14.499184
8179 7 10.862350
8179 8 18.263190
8179 9 13.368209
8179 10 12.408286
8179 11 6.422760
8179 12 7.267005
8179 13 12.936556
8179 14 12.251015
8179 15 12.575320
8178 2 11.532903
8178 3 12.143649
8178 4 11.271840
8178 5 11.337227
8178 6 14.470349
8178 7 10.939055
8178 8 18.399412
8178 9 13.425166
8178 10 12.404287
8178 11 6.435294
8178 12 7.266090
8178 13 12.948723
8178 14 12.242707
8178 15 12.612103
8177 2 11.575410
8177 3 12.139579
8177 4 11.296424
8177 5 11.383676
8177 6 14.469083
8177 7 10.926200
8177 8 18.371959
8177 9 13.402215
8177 10 12.322415
8177 11 6.444669
8177 12 7.233037
8177 13 12.936061
8177 14 12.254389
8177 15 12.602272
8176 2 11.590887
8176 3 12.042078
8176 4 11.300887
8176 5 11.366421
8176 6 14.473007
8176 7 10.941986
8176 8 18.380007
8176 9 13.397051
8176 10 12.464063
8176 11 6.450224
8176 12 7.273387
8176 13 12.908342
8176 14 12.363172
8176 15 12.584881
8175 2 11.553403
8175 3 12.059770
8175 4 11.306274
8175 5 11.365829
8175 6 14.466318
8175 7 10.910123
8175 8 18.341808
8175 9 13.436598
8175 10 12.449782
8175 11 6.448994
8175 12 7.270752
8175 13 12.923553
8175 14 12.289666
8175 15 12.666773
8174 2 11.545273
8174 3 12.104522
8174 4 11.291366
8174 5 11.371363
8174 6 14.489884
8174 7 10.887689
8174 8 18.362063
8174 9 13.361733
8174 10 12.443603
8174 11 6.454094
8174 12 7.274033
8174 13 13.003853
8174 14 12.285948
8174 15 12.645289
8173 2 11.563954
8173 3 12.080700
8173 4 11.252893
8173 5 11.417793
8173 6 14.503988
8173 7 10.917099
8173 8 18.467832
8173 9 13.398226
8173 10 12.453053
8173 11 6.452320
8173 12 7.307829
8173 13 12.902135
8173 14 12.311286
8173 15 12.604281
8172 2 11.529324
8172 3 12.116641
8172 4 11.286530
8172 5 11.376504
8172 6 14.474072
8172 7 10.885122
8172 8 18.440249
8172 9 13.408584
8172 10 12.478449
8172 11 6.450198
8172 12 7.319038
8172 13 12.854123
8172 14 12.369754
8172 15 12.618699
8171 2 11.569583
8171 3 12.110809
8171 4 11.294222
8171 5 11.363163
8171 6 14.515038
8171 7 10.938821
8171 8 18.376859
8171 9 13.367343
8171 10 12.454897
8171 11 6.474998
8171 12 7.281998
8171 13 12.914379
8171 14 12.345488
8171 15 12.680869
8170 2 11.571304
8170 3 12.110053
8170 4 11.317365
8170 5 11.371954
8170 6 14.506890
8170 7 10.957335
8170 8 18.190261
8170 9 13.411798
8170 10 12.417295
8170 11 6.450059
8170 12 7.363704
8170 13 12.914475
8170 14 12.322704
8170 15 12.658447
8169 2 11.556089
8169 3 12.049872
8169 4 11.317696
8169 5 11.378286
8169 6 14.495172
8169 7 10.956315
8169 8 18.383113
8169 9 13.393916
8169 10 12.422878
8169 11 6.445728
8169 12 7.232703
8169 13 12.893340
8169 14 12.304739
8169 15 12.607788
8168 2 11.541979
8168 3 12.100780
8168 4 11.272450
8168 5 11.403922
8168 6 14.455963
8168 7 10.916362
8168 8 18.351388
8168 9 13.364380
8168 10 12.379026
8168 11 6.440275
8168 12 7.248108
8168 13 12.957058
8168 14 12.285004
8168 15 12.611925
8167 2 11.530246
8167 3 12.065414
8167 4 11.273160
8167 5 11.365741
8167 6 14.437823
8167 7 10.907183
8167 8 18.308559
8167 9 13.346308
8167 10 12.386424
8167 11 6.468903
8167 12 7.241068
8167 13 12.950517
8167 14 12.317621
8167 15 12.659927
8166 2 11.564840
8166 3 12.119464
8166 4 11.305680
8166 5 11.376342
8166 6 14.422118
8166 7 10.910715
8166 8 18.267386
8166 9 13.376364
8166 10 12.449322
8166 11 6.485105
8166 12 7.325411
8166 13 12.978949
8166 14 12.333429
8166 15 12.610805
8165 2 11.546178
8165 3 12.084804
8165 4 11.261467
8165 5 11.358641
8165 6 14.538867
8165 7 10.898043
8165 8 18.119956
8165 9 13.463594
8165 10 12.368053
8165 11 6.438689
8165 12 7.305163
8165 13 12.961801
8165 14 12.354466
8165 15 12.701773
8164 2 11.533010
8164 3 12.091238
8164 4 11.305529
8164 5 11.314492
8164 6 14.529278
8164 7 10.875090
8164 8 18.175458
8164 9 13.446518
8164 10 12.341514
8164 11 6.466804
8164 12 7.323232
8164 13 12.898813
8164 14 12.341508
8164 15 12.681769
8163 2 11.522511
8163 3 12.139670
8163 4 11.276345
8163 5 11.350850
8163 6 14.607015
8163 7 10.892458
8163 8 18.069056
8163 9 13.459528
8163 10 12.408605
8163 11 6.473571
8163 12 7.259986
8163 13 12.976620
8163 14 12.320791
8163 15 12.643193
8162 2 11.534329
8162 3 12.167660
8162 4 11.264262
8162 5 11.362799
8162 6 14.475150
8162 7 10.900207
8162 8 18.362833
8162 9 13.355876
8162 10 12.470501
8162 11 6.482548
8162 12 7.264348
8162 13 12.951287
8162 14 12.282654
8162 15 12.633851
8161 2 11.532478
8161 3 12.127758
8161 4 11.284966
8161 5 11.337224
8161 6 14.537116
8161 7 10.858341
8161 8 18.065316
8161 9 13.490208
8161 10 12.469968
8161 11 6.476352
8161 12 7.294443
8161 13 12.931232
8161 14 12.356519
8161 15 12.611384
8160 2 11.524941
8160 3 12.162001
8160 4 11.272636
8160 5 11.371747
8160 6 14.486728
8160 7 10.894979
8160 8 18.361655
8160 9 13.500146
8160 10 12.396392
8160 11 6.479848
8160 12 7.196234
8160 13 12.960279
8160 14 12.232813
8160 15 12.695948
8159 2 11.568436
8159 3 12.097804
8159 4 11.267134
8159 5 11.318184
8159 6 14.551834
8159 7 10.892812
8159 8 18.163044
8159 9 13.435235
8159 10 12.400627
8159 11 6.481192
8159 12 7.299884
8159 13 12.941255
8159 14 12.293993
8159 15 12.641054
8158 2 11.581988
8158 3 12.051612
8158 4 11.347433
8158 5 11.334874
8158 6 14.450604
8158 7 10.983789
8158 8 18.209010
8158 9 13.409424
8158 10 12.397349
8158 11 6.443526
8158 12 7.221246
8158 13 12.909436
8158 14 12.307754
8158 15 12.622238
8157 2 11.517413
8157 3 12.133746
8157 4 11.269351
8157 5 11.374483
8157 6 14.433693
8157 7 10.876779
8157 8 18.159530
8157 9 13.490378
8157 10 12.416409
8157 11 6.455619
8157 12 7.299538
8157 13 12.926155
8157 14 12.398427
8157 15 12.721720
8156 2 11.539525
8156 3 12.109493
8156 4 11.230744
8156 5 11.368586
8156 6 14.455411
8156 7 10.896929
8156 8 18.356848
8156 9 13.497264
8156 10 12.394908
8156 11 6.461212
8156 12 7.496507
8156 13 12.887742
8156 14 12.370490
8156 15 12.673750
8155 2 11.552720
8155 3 12.119392
8155 4 11.295426
8155 5 11.376123
8155 6 14.468532
8155 7 10.874007
8155 8 18.384108
8155 9 13.387206
8155 10 12.380428
8155 11 6.461709
8155 12 7.530977
8155 13 12.949882
8155 14 12.336442
8155 15 12.723943
8154 2 11.553887
8154 3 12.091008
8154 4 11.270035
8154 5 11.368544
8154 6 14.460463
8154 7 10.817228
8154 8 18.419722
8154 9 13.459987
8154 10 12.371695
8154 11 6.455506
8154 12 7.550380
8154 13 12.894462
8154 14 12.374452
8154 15 12.767973
8153 2 11.556347
8153 3 12.135416
8153 4 11.298560
8153 5 11.374175
8153 6 14.476376
8153 7 10.901616
8153 8 18.394232
8153 9 13.432669
8153 10 12.415319
8153 11 6.461895
8153 12 7.469975
8153 13 12.926860
8153 14 12.305802
8153 15 12.737528
8152 2 11.539087
8152 3 12.120106
8152 4 11.269990
8152 5 11.365194
8152 6 14.495900
8152 7 10.866829
8152 8 18.165795
8152 9 13.426317
8152 10 12.440539
8152 11 6.470571
8152 12 7.597691
8152 13 12.947322
8152 14 12.349823
8152 15 12.616878
8151 2 11.553756
8151 3 12.079961
8151 4 11.305635
8151 5 11.383017
8151 6 14.473783
8151 7 10.927058
8151 8 18.209729
8151 9 13.408103
8151 10 12.436854
8151 11 6.463304
8151 12 7.539857
8151 13 12.934037
8151 14 12.269504
8151 15 12.678786
8150 2 11.572222
8150 3 12.104523
8150 4 11.305281
8150 5 11.383380
8150 6 14.478058
8150 7 10.896527
8150 8 18.253671
8150 9 13.511062
8150 10 12.422965
8150 11 6.469543
8150 12 7.728486
8150 13 12.903788
8150 14 12.284205
8150 15 13.706991
8149 2 11.518233
8149 3 12.099656
8149 4 11.249145
8149 5 11.341806
8149 6 14.436211
8149 7 10.871254
8149 8 18.219322
8149 9 13.473051
8149 10 12.387218
8149 11 6.451786
8149 12 7.472883
8149 13 12.905331
8149 14 12.325349
8149 15 12.796917
8148 2 11.566128
8148 3 12.095823
8148 4 11.262562
8148 5 11.332008
8148 6 14.448546
8148 7 10.846476
8148 8 18.187744
8148 9 13.480023
8148 10 12.379862
8148 11 6.437505
8148 12 7.458952
8148 13 12.883257
8148 14 12.361086
8148 15 13.283578
8147 2 11.570306
8147 3 12.074929
8147 4 11.305163
8147 5 11.370541
8147 6 14.469313
8147 7 10.992469
8147 8 18.244399
8147 9 13.466538
8147 10 12.368965
8147 11 6.451364
8147 12 7.432388
8147 13 12.937255
8147 14 12.336054
8147 15 12.641414
8146 2 11.539367
8146 3 12.103652
8146 4 11.291987
8146 5 11.381303
8146 6 14.460316
8146 7 10.895563
8146 8 17.766065
8146 9 13.477130
8146 10 12.431740
8146 11 6.435985
8146 12 7.611140
8146 13 12.932788
8146 14 12.336472
8146 15 12.642959
8145 2 11.522978
8145 3 12.102006
8145 4 11.252879
8145 5 11.370614
8145 6 14.495601
8145 7 10.800704
8145 8 18.319838
8145 9 13.201700
8145 10 12.434616
8145 11 6.452632
8145 12 7.554106
8145 13 12.988835
8145 14 12.332601
8145 15 12.654583
8144 2 11.518497
8144 3 12.121260
8144 4 11.300992
8144 5 11.372655
8144 6 14.516524
8144 7 10.840067
8144 8 18.307361
8144 9 13.261900
8144 10 12.415595
8144 11 6.479178
