# #runID ohdu sigmaOSbin
7410 13 12.822644
7410 14 12.148979
7410 15 12.589365
7409 2 11.449540
7409 3 12.122460
7409 4 11.347307
7409 5 11.412972
7409 6 14.956755
7409 7 10.873861
7409 8 11.893896
7409 9 12.663898
7409 10 12.337148
7409 11 6.487068
7409 12 6.961267
7409 13 12.792682
7409 14 12.148800
7409 15 12.624141
7408 2 11.407497
7408 3 12.063900
7408 4 11.320825
7408 5 11.386924
7408 6 14.952424
7408 7 10.905643
7408 8 11.893654
7408 9 12.687669
7408 10 12.328661
7408 11 6.469338
7408 12 6.962814
7408 13 12.799043
7408 14 12.151064
7408 15 12.635196
7407 2 11.425409
7407 3 12.096326
7407 4 11.362833
7407 5 11.361129
7407 6 14.932756
7407 7 10.905357
7407 8 11.896274
7407 9 12.708556
7407 10 12.300809
7407 11 6.477037
7407 12 6.957885
7407 13 12.851979
7407 14 12.335649
7407 15 12.595475
7406 2 11.405605
7406 3 12.084829
7406 4 11.309539
7406 5 11.369687
7406 6 14.917509
7406 7 10.860771
7406 8 11.882758
7406 9 12.739715
7406 10 12.267716
7406 11 6.468433
7406 12 6.924499
7406 13 12.788514
7406 14 12.175132
7406 15 12.636573
7405 2 11.478881
7405 3 12.103913
7405 4 11.322529
7405 5 11.375099
7405 6 14.935085
7405 7 10.854718
7405 8 11.855373
7405 9 12.685615
7405 10 12.326310
7405 11 6.477898
7405 12 6.957123
7405 13 12.837143
7405 14 12.176344
7405 15 12.600123
7404 2 11.469960
7404 3 12.081070
7404 4 11.315209
7404 5 0.019767
7404 6 14.913357
7404 7 10.874612
7404 8 11.838869
7404 9 12.697623
7404 10 12.304627
7404 11 6.478901
7404 12 6.952138
7404 13 12.827133
7404 14 12.292853
7404 15 12.585754
7403 2 11.427983
7403 3 12.122691
7403 4 11.290962
7403 5 11.410660
7403 6 14.944022
7403 7 10.858753
7403 8 11.901941
7403 9 12.702428
7403 10 12.344595
7403 11 6.478561
7403 12 6.940229
7403 13 12.863924
7403 14 12.179779
7403 15 12.596262
7402 2 11.418848
7402 3 12.092307
7402 4 11.283690
7402 5 11.358026
7402 6 14.923626
7402 7 10.881849
7402 8 11.906801
7402 9 12.693017
7402 10 12.272678
7402 11 6.476076
7402 12 6.940190
7402 13 12.820959
7402 14 12.128027
7402 15 12.587619
7401 2 11.403077
7401 3 12.052405
7401 4 11.299659
7401 5 11.378125
7401 6 14.927832
7401 7 10.843052
7401 8 11.862346
7401 9 12.669965
7401 10 12.324029
7401 11 6.475610
7401 12 6.950906
7401 13 12.841294
7401 14 12.168958
7401 15 12.611380
7400 2 11.447920
7400 3 12.076198
7400 4 11.341956
7400 5 11.389755
7400 6 14.938417
7400 7 10.882270
7400 8 11.854008
7400 9 12.730068
7400 10 12.329128
7400 11 0.040745
7400 12 6.959587
7400 13 12.822109
7400 14 12.190095
7400 15 12.595610
7399 2 11.471514
7399 3 12.080053
7399 4 11.366929
7399 5 11.400042
7399 6 14.950984
7399 7 10.850440
7399 8 11.894841
7399 9 12.672109
7399 10 12.308541
7399 11 6.492448
7399 12 6.967524
7399 13 12.878827
7399 14 12.190648
7399 15 12.608624
7398 2 11.431651
7398 3 12.080009
7398 4 11.358089
7398 5 11.417891
7398 6 14.957915
7398 7 10.861186
7398 8 11.862916
7398 9 12.684274
7398 10 12.262973
7398 11 6.481684
7398 12 6.977255
7398 13 12.831593
7398 14 12.181573
7398 15 12.642786
7397 2 11.461697
7397 3 12.079389
7397 4 11.325599
7397 5 11.391093
7397 6 15.019869
7397 7 10.898475
7397 8 11.866833
7397 9 12.718990
7397 10 12.290513
7397 11 6.477058
7397 12 6.917471
7397 13 12.791763
7397 14 12.157155
7397 15 12.569913
7396 2 11.443136
7396 3 12.082235
7396 4 11.336287
7396 5 11.349981
7396 6 14.967107
7396 7 10.919303
7396 8 11.884392
7396 9 12.681282
7396 10 12.307406
7396 11 6.485284
7396 12 6.900067
7396 13 12.855438
7396 14 12.273820
7396 15 12.634893
7395 2 11.451172
7395 3 12.054666
7395 4 11.300485
7395 5 11.397250
7395 6 14.992520
7395 7 10.917113
7395 8 11.848328
7395 9 12.670480
7395 10 12.303745
7395 11 6.487053
7395 12 6.936462
7395 13 12.866530
7395 14 12.153846
7395 15 12.547590
7394 2 11.461317
7394 3 12.091673
7394 4 11.272917
7394 5 11.361391
7394 6 14.954626
7394 7 10.882420
7394 8 11.873049
7394 9 12.691675
7394 10 12.278988
7394 11 6.485661
7394 12 6.932721
7394 13 12.851869
7394 14 12.183524
7394 15 12.586044
7393 2 11.433679
7393 3 12.099178
7393 4 11.306660
7393 5 11.353903
7393 6 14.967643
7393 7 10.881317
7393 8 11.899758
7393 9 12.623299
7393 10 12.352639
7393 11 6.479094
7393 12 6.910693
7393 13 12.864902
7393 14 12.226401
7393 15 12.611412
7392 2 11.422688
7392 3 12.121702
7392 4 11.304550
7392 5 11.391049
7392 6 15.052780
7392 7 10.854869
7392 8 11.881101
7392 9 12.641270
7392 10 12.274837
7392 11 6.487777
7392 12 6.949696
7392 13 12.819156
7392 14 12.181654
7392 15 12.581552
7391 2 11.454950
7391 3 12.122127
7391 4 11.275104
7391 5 11.384291
7391 6 15.010039
7391 7 10.872647
7391 8 11.863486
7391 9 12.678247
7391 10 12.308249
7391 11 6.477819
7391 12 6.903360
7391 13 12.804913
7391 14 12.163818
7391 15 12.617203
7390 2 11.423408
7390 3 12.103683
7390 4 11.335894
7390 5 11.383927
7390 6 15.061614
7390 7 10.911213
7390 8 11.900864
7390 9 12.684593
7390 10 12.300451
7390 11 6.512007
7390 12 6.885112
7390 13 12.846056
7390 14 12.166177
7390 15 12.615165
7389 2 11.449807
7389 3 12.069803
7389 4 11.277191
7389 5 11.378166
7389 6 15.013558
7389 7 10.905942
7389 8 11.893884
7389 9 12.665747
7389 10 12.292965
7389 11 6.484530
7389 12 6.966754
7389 13 12.830373
7389 14 0.068723
7389 15 12.629594
7388 2 11.429878
7388 3 12.036855
7388 4 11.294085
7388 5 11.389662
7388 6 14.951657
7388 7 10.902881
7388 8 11.893045
7388 9 12.680661
7388 10 12.285152
7388 11 6.492115
7388 12 6.946343
7388 13 12.848685
7388 14 12.248228
7388 15 12.612271
7387 2 11.443294
7387 3 12.094034
7387 4 11.295476
7387 5 11.416380
7387 6 14.920550
7387 7 10.857518
7387 8 11.901274
7387 9 12.668272
7387 10 12.301517
7387 11 6.481062
7387 12 6.959376
7387 13 12.793665
7387 14 12.138645
7387 15 12.578594
7386 2 11.448322
7386 3 12.057823
7386 4 11.307542
7386 5 11.395375
7386 6 14.923475
7386 7 10.866986
7386 8 11.945308
7386 9 12.637451
7386 10 12.294935
7386 11 6.482816
7386 12 6.938775
7386 13 12.812506
7386 14 12.113758
7386 15 12.545154
7385 2 11.465679
7385 3 12.053642
7385 4 11.319463
7385 5 11.393262
7385 6 14.928980
7385 7 10.912693
7385 8 11.894925
7385 9 12.661674
7385 10 12.327100
7385 11 6.469434
7385 12 6.960031
7385 13 12.828978
7385 14 12.330282
7385 15 12.605886
7384 2 11.450737
7384 3 12.106861
7384 4 11.424178
7384 5 11.420296
7384 6 14.949361
7384 7 10.902945
7384 8 11.886270
7384 9 12.735206
7384 10 12.311152
7384 11 6.482748
7384 12 6.932377
7384 13 12.823023
7384 14 12.140402
7384 15 12.610966
7383 2 11.465313
7383 3 12.081339
7383 4 11.321465
7383 5 11.352725
7383 6 14.945294
7383 7 10.898401
7383 8 11.898139
7383 9 12.610153
7383 10 12.280118
7383 11 6.495876
7383 12 6.944332
7383 13 12.871169
7383 14 12.173773
7383 15 12.628335
7382 2 11.463369
7382 3 12.091710
7382 4 11.317388
7382 5 11.380333
7382 6 14.918966
7382 7 10.910902
7382 8 11.885261
7382 9 12.649193
7382 10 12.284341
7382 11 6.500086
7382 12 6.931084
7382 13 12.844561
7382 14 12.182616
7382 15 12.593742
7381 2 11.437867
7381 3 12.086946
7381 4 11.295821
7381 5 11.342316
7381 6 14.991832
7381 7 10.865846
7381 8 11.884397
7381 9 12.644216
7381 10 12.319142
7381 11 6.488707
7381 12 6.909902
7381 13 12.791494
7381 14 12.165915
7381 15 12.610532
7380 2 11.466579
7380 3 12.042440
7380 4 11.303320
7380 5 11.376120
7380 6 14.944890
7380 7 10.896962
7380 8 11.900908
7380 9 12.699610
7380 10 12.343724
7380 11 6.487140
7380 12 6.954068
7380 13 12.861399
7380 14 12.140213
7380 15 12.592484
7379 2 11.446621
7379 3 12.067903
7379 4 11.306999
7379 5 11.354207
7379 6 14.987133
7379 7 10.890834
7379 8 11.883816
7379 9 12.664411
7379 10 12.273274
7379 11 6.493716
7379 12 6.926337
7379 13 12.854835
7379 14 12.177135
7379 15 12.613214
7378 2 11.437845
7378 3 12.082935
7378 4 11.299501
7378 5 11.404106
7378 6 14.984278
7378 7 10.887986
7378 8 11.915337
7378 9 12.677725
7378 10 12.277724
7378 11 6.474859
7378 12 6.948968
7378 13 12.862621
7378 14 12.202480
7378 15 12.627214
7377 2 11.467295
7377 3 12.061292
7377 4 11.341554
7377 5 11.412363
7377 6 14.995302
7377 7 10.899357
7377 8 11.920193
7377 9 12.688050
7377 10 12.279207
7377 11 6.491888
7377 12 6.894309
7377 13 12.810726
7377 14 12.133448
7377 15 12.626678
7376 2 11.456669
7376 3 12.071151
7376 4 11.315307
7376 5 11.364922
7376 6 15.017084
7376 7 10.898813
7376 8 11.876884
7376 9 12.664289
7376 10 12.314375
7376 11 6.510225
7376 12 6.903658
7376 13 12.819014
7376 14 12.235683
7376 15 12.631311
7375 2 11.435594
7375 3 12.133792
7375 4 11.334206
7375 5 11.379515
7375 6 14.991160
7375 7 10.853616
7375 8 11.859292
7375 9 12.666398
7375 10 12.272433
7375 11 6.501063
7375 12 6.910124
7375 13 12.892659
7375 14 12.175877
7375 15 12.610650
7374 2 11.445802
7374 3 12.092220
7374 4 11.312462
7374 5 11.396996
7374 6 14.955396
7374 7 10.905414
7374 8 11.862764
7374 9 12.753291
7374 10 12.305857
7374 11 6.491609
7374 12 6.950525
7374 13 12.812949
7374 14 12.177951
7374 15 12.585117
7373 2 11.457106
7373 3 12.122195
7373 4 11.378025
7373 5 11.360699
7373 6 14.992042
7373 7 10.889854
7373 8 11.872069
7373 9 13.059166
7373 10 12.286609
7373 11 6.488992
7373 12 6.925397
7373 13 12.838049
7373 14 12.282382
7373 15 12.590086
7372 2 11.429644
7372 3 12.092681
7372 4 11.507753
7372 5 11.398626
7372 6 15.007968
7372 7 10.914461
7372 8 11.842400
7372 9 13.091459
7372 10 12.303439
7372 11 6.480654
7372 12 6.926894
7372 13 12.847483
7372 14 12.322510
7372 15 12.626269
7371 2 11.427768
7371 3 12.110273
7371 4 11.399614
7371 5 11.408804
7371 6 14.972036
7371 7 10.859222
7371 8 11.861638
7371 9 13.066396
7371 10 12.318633
7371 11 6.488506
7371 12 6.880993
7371 13 12.828706
7371 14 12.172105
7371 15 12.595418
7370 2 11.463869
7370 3 12.086077
7370 4 11.476414
7370 5 11.365352
7370 6 15.026196
7370 7 10.912167
7370 8 11.920981
7370 9 13.031454
7370 10 12.310305
7370 11 6.475846
7370 12 6.895759
7370 13 12.811349
7370 14 12.149018
7370 15 12.651110
7369 2 11.464278
7369 3 12.084257
7369 4 11.510879
7369 5 11.395300
7369 6 15.061125
7369 7 10.860424
7369 8 11.896280
7369 9 13.024987
7369 10 12.296640
7369 11 6.499982
7369 12 6.893335
7369 13 12.851123
7369 14 12.254644
7369 15 12.657203
7368 2 11.452698
7368 3 12.087957
7368 4 11.490808
7368 5 11.378973
7368 6 15.098219
7368 7 10.883202
7368 8 11.887586
7368 9 13.079839
7368 10 12.284044
7368 11 6.511260
7368 12 6.981704
7368 13 12.846983
7368 14 12.189459
7368 15 12.592550
7367 2 11.423498
7367 3 12.059832
7367 4 11.520879
7367 5 11.422496
7367 6 14.987266
7367 7 10.896744
7367 8 11.866814
7367 9 13.098293
7367 10 12.315889
7367 11 6.489218
7367 12 6.965810
7367 13 12.856169
7367 14 12.170331
7367 15 12.599744
7366 2 11.437120
7366 3 12.099816
7366 4 11.502091
7366 5 11.376986
7366 6 14.970823
7366 7 10.898475
7366 8 11.896860
7366 9 13.080590
7366 10 12.300044
7366 11 6.474119
7366 12 6.940073
7366 13 12.809525
7366 14 12.231308
7366 15 12.591711
7365 2 11.441393
7365 3 12.090692
7365 4 11.513796
7365 5 11.373854
7365 6 15.005766
7365 7 10.896737
7365 8 11.864249
7365 9 13.104526
7365 10 12.335729
7365 11 6.497742
7365 12 6.940178
7365 13 12.862796
7365 14 12.270663
7365 15 12.610265
7364 2 11.445449
7364 3 12.107608
7364 4 11.446643
7364 5 11.386866
7364 6 14.950456
7364 7 10.893444
7364 8 11.851704
7364 9 13.312080
7364 10 12.299775
7364 11 6.490544
7364 12 6.940083
7364 13 12.822679
7364 14 12.167059
7364 15 12.610721
7363 2 11.433310
7363 3 12.091677
7363 4 11.507000
7363 5 11.372260
7363 6 14.912629
7363 7 10.898049
7363 8 11.876443
7363 9 13.077029
7363 10 12.318308
7363 11 6.481000
7363 12 0.096960
7363 13 12.852014
7363 14 12.137518
7363 15 12.601123
7362 2 11.443660
7362 3 12.078005
7362 4 11.496543
7362 5 11.369102
7362 6 14.925403
7362 7 10.882442
7362 8 11.919586
7362 9 13.131326
7362 10 12.324367
7362 11 6.492892
7362 12 6.916678
7362 13 12.824340
7362 14 12.200208
7362 15 12.630001
7361 2 11.456530
7361 3 12.051316
7361 4 11.415330
7361 5 11.392541
7361 6 14.990721
7361 7 10.849394
7361 8 11.876987
7361 9 12.995945
7361 10 12.323356
7361 11 6.494972
7361 12 6.938428
7361 13 12.830558
7361 14 12.138092
7361 15 12.618435
7360 2 11.420244
7360 3 12.102079
7360 4 11.446458
7360 5 11.417811
7360 6 14.947474
7360 7 10.924014
7360 8 11.859126
7360 9 13.070788
7360 10 12.311450
7360 11 6.486532
7360 12 6.913549
7360 13 12.828959
7360 14 12.173865
7360 15 12.618891
7359 2 11.479708
7359 3 12.057230
7359 4 11.363293
7359 5 11.391844
7359 6 14.980555
7359 7 10.815064
7359 8 11.890305
7359 9 12.992337
7359 10 12.274388
7359 11 6.470905
7359 12 6.920384
7359 13 12.824701
7359 14 12.132487
7359 15 12.646637
7358 2 11.440269
7358 3 12.085373
7358 4 11.388171
7358 5 11.398839
7358 6 14.951953
7358 7 10.838815
7358 8 11.916738
7358 9 12.979132
7358 10 12.288514
7358 11 6.484386
7358 12 6.945475
7358 13 12.862886
7358 14 12.155221
7358 15 12.622370
7357 2 11.440473
7357 3 12.120135
7357 4 11.410120
7357 5 11.367378
7357 6 14.968849
7357 7 10.877360
7357 8 11.897481
7357 9 13.051936
7357 10 12.271582
7357 11 6.471901
7357 12 6.873148
7357 13 12.861534
7357 14 12.191272
7357 15 12.608870
7356 2 11.462780
7356 3 12.071727
7356 4 11.408329
7356 5 11.389547
7356 6 14.967500
7356 7 10.838624
7356 8 11.843384
7356 9 13.047798
7356 10 12.265308
7356 11 6.473710
7356 12 6.886126
7356 13 12.791889
7356 14 12.218841
7356 15 12.595755
7355 2 11.432747
7355 3 12.103901
7355 4 11.404273
7355 5 11.380972
7355 6 14.980431
7355 7 10.894559
7355 8 11.884628
7355 9 13.036092
7355 10 12.295609
7355 11 6.490892
7355 12 6.912897
7355 13 12.853193
7355 14 12.157326
7355 15 12.615780
7354 2 11.444086
7354 3 12.085285
7354 4 11.406520
7354 5 11.379387
7354 6 14.952568
7354 7 10.855613
7354 8 11.890938
7354 9 13.059170
7354 10 12.332690
7354 11 6.486472
7354 12 6.901204
7354 13 12.872037
7354 14 12.193128
7354 15 12.621770
7353 2 11.429269
7353 3 12.072352
7353 4 11.480466
7353 5 11.395656
7353 6 14.986560
7353 7 10.897402
7353 8 11.888314
7353 9 13.469494
7353 10 12.331210
7353 11 6.482953
7353 12 6.914396
7353 13 12.838813
7353 14 12.178193
7353 15 12.643521
7352 2 11.407162
7352 3 12.116487
7352 4 11.422971
7352 5 11.384129
7352 6 14.993952
7352 7 10.909827
7352 8 11.857003
7352 9 13.065766
7352 10 12.312301
7352 11 6.490124
7352 12 6.899542
7352 13 12.831905
7352 14 12.196784
7352 15 12.631597
7351 2 11.434982
7351 3 12.117577
7351 4 11.405768
7351 5 11.359280
7351 6 15.006784
7351 7 10.896714
7351 8 11.863378
7351 9 13.293125
7351 10 12.269257
7351 11 6.481422
7351 12 6.869737
7351 13 12.834742
7351 14 12.147133
7351 15 12.596298
7350 2 11.454509
7350 3 12.087237
7350 4 11.525018
7350 5 11.378609
7350 6 14.963159
7350 7 10.885486
7350 8 11.827527
7350 9 13.068874
7350 10 12.299867
7350 11 6.468829
7350 12 6.926906
7350 13 12.841589
7350 14 12.134577
7350 15 12.618268
7349 2 11.418996
7349 3 12.056684
7349 4 11.370229
7349 5 11.373584
7349 6 14.982092
7349 7 10.897990
7349 8 11.910559
7349 9 13.144528
7349 10 12.293192
7349 11 6.489745
7349 12 6.908007
7349 13 12.842338
7349 14 12.240618
7349 15 12.659083
7348 2 11.469287
7348 3 12.073393
7348 4 11.427459
7348 5 11.379326
7348 6 15.000080
7348 7 10.873965
7348 8 11.863831
7348 9 12.987675
7348 10 12.349773
7348 11 6.491048
7348 12 6.889795
7348 13 12.826199
7348 14 12.139219
7348 15 12.601451
7347 2 11.469255
7347 3 12.121868
7347 4 11.691151
7347 5 11.377633
7347 6 15.097299
7347 7 10.907980
7347 8 11.872939
7347 9 13.361943
7347 10 12.305078
7347 11 6.483877
7347 12 6.916699
7347 13 12.823567
7347 14 12.132938
7347 15 12.596037
7346 2 11.442160
7346 3 12.117531
7346 4 11.532226
7346 5 11.373907
7346 6 15.026024
7346 7 10.897466
7346 8 11.883847
7346 9 13.030859
7346 10 12.311079
7346 11 6.498080
7346 12 6.917903
7346 13 12.832100
7346 14 12.143381
7346 15 12.605616
7345 2 11.433353
7345 3 12.093834
7345 4 11.418338
7345 5 11.400186
7345 6 14.940278
7345 7 10.858451
7345 8 11.864156
7345 9 12.990270
7345 10 12.300335
7345 11 6.469751
7345 12 6.921474
7345 13 12.851774
7345 14 12.158744
7345 15 12.634978
7344 2 11.422422
7344 3 12.084631
7344 4 11.373696
7344 5 11.374230
7344 6 14.908077
7344 7 10.908809
7344 8 11.927814
7344 9 12.999146
7344 10 12.237295
7344 11 6.480828
7344 12 6.921681
7344 13 12.837572
7344 14 12.162596
7344 15 12.614915
7343 2 11.457034
7343 3 12.069908
7343 4 11.361625
7343 5 11.361030
7343 6 14.911573
7343 7 10.896510
7343 8 11.879251
7343 9 13.045838
7343 10 12.283296
7343 11 6.468331
7343 12 6.925398
7343 13 12.847372
7343 14 12.187417
7343 15 12.602508
7342 2 11.453444
7342 3 12.069796
7342 4 11.510826
7342 5 11.345350
7342 6 14.920988
7342 7 10.891615
7342 8 11.902810
7342 9 12.948826
7342 10 12.286958
7342 11 6.486122
7342 12 6.905377
7342 13 12.798147
7342 14 12.164655
7342 15 12.607319
7341 2 11.469100
7341 3 12.084407
7341 4 11.476418
7341 5 11.414161
7341 6 14.906839
7341 7 10.848071
7341 8 11.916603
7341 9 12.933075
7341 10 12.298600
7341 11 6.465365
7341 12 6.925870
7341 13 12.819414
7341 14 12.137933
7341 15 12.624092
7340 2 11.452021
7340 3 12.058135
7340 4 11.388434
7340 5 11.403144
7340 6 14.897992
7340 7 10.820504
7340 8 11.868178
7340 9 12.936824
7340 10 12.270776
7340 11 6.480517
7340 12 6.898514
7340 13 12.790045
7340 14 12.126709
7340 15 12.650904
7339 2 11.394887
7339 3 12.061504
7339 4 11.437204
7339 5 11.409868
7339 6 14.925092
7339 7 10.864178
7339 8 11.860764
7339 9 12.992631
7339 10 12.329790
7339 11 6.499056
7339 12 6.916911
7339 13 12.857093
7339 14 12.185912
7339 15 12.595549
7338 2 11.407590
7338 3 12.041707
7338 4 11.509849
7338 5 11.342314
7338 6 14.935257
7338 7 10.867306
7338 8 11.895380
7338 9 12.967763
7338 10 12.298241
7338 11 6.471426
7338 12 6.899612
7338 13 12.833298
7338 14 12.164141
7338 15 12.663949
7337 2 11.442683
7337 3 12.089989
7337 4 11.472686
7337 5 11.368786
7337 6 14.940831
7337 7 10.828019
7337 8 11.918545
7337 9 12.916609
7337 10 12.296102
7337 11 6.477234
7337 12 6.900350
7337 13 12.825283
7337 14 12.109138
7337 15 12.623854
7336 2 11.446438
7336 3 12.070574
7336 4 11.485620
7336 5 11.416979
7336 6 14.974896
7336 7 10.861522
7336 8 11.897900
7336 9 12.935040
7336 10 12.293421
7336 11 6.474323
7336 12 6.896415
7336 13 12.863535
7336 14 12.145663
7336 15 12.634759
7335 2 11.475706
7335 3 12.105284
7335 4 11.500387
7335 5 11.395529
7335 6 15.013452
7335 7 10.886297
7335 8 11.902378
7335 9 12.946931
7335 10 12.290044
7335 11 6.485236
7335 12 6.884094
7335 13 12.809617
7335 14 12.113661
7335 15 12.610070
7334 2 11.433927
7334 3 12.099118
7334 4 11.506566
7334 5 11.377734
7334 6 14.982235
7334 7 10.858044
7334 8 11.892529
7334 9 12.918607
7334 10 12.278149
7334 11 6.480754
7334 12 6.911778
7334 13 12.795283
7334 14 12.284210
7334 15 12.600281
7333 2 11.437835
7333 3 12.121283
7333 4 11.375833
7333 5 11.395160
7333 6 14.989350
7333 7 10.847394
7333 8 11.919367
7333 9 12.941389
7333 10 12.303308
7333 11 6.488333
7333 12 6.898615
7333 13 12.822279
7333 14 12.146369
7333 15 12.638477
7332 2 11.462544
7332 3 12.102267
7332 4 11.507432
7332 5 11.411195
7332 6 15.012085
7332 7 10.864598
7332 8 11.860442
7332 9 13.220504
7332 10 12.308160
7332 11 6.489584
7332 12 6.918021
7332 13 12.828080
7332 14 12.153028
7332 15 12.594659
7331 2 11.456410
7331 3 12.094150
7331 4 11.484707
7331 5 11.416237
7331 6 15.007787
7331 7 10.866374
7331 8 11.865659
7331 9 12.970256
7331 10 12.331168
7331 11 6.496305
7331 12 6.887655
7331 13 12.817238
7331 14 12.193327
7331 15 12.555879
7330 2 11.421685
7330 3 12.120785
7330 4 11.461877
7330 5 11.373455
7330 6 14.984445
7330 7 10.851266
7330 8 11.909272
7330 9 12.906160
7330 10 12.300105
7330 11 6.463560
7330 12 6.909206
7330 13 12.835362
7330 14 12.153181
7330 15 12.591408
7329 2 11.406938
7329 3 12.089453
7329 4 11.450518
7329 5 11.400594
7329 6 14.998079
7329 7 10.900397
7329 8 11.885629
7329 9 12.937583
7329 10 12.299475
7329 11 6.490355
7329 12 6.905784
7329 13 12.805968
7329 14 12.145047
7329 15 12.602969
7328 2 11.426182
7328 3 12.084078
7328 4 11.465309
7328 5 11.398844
7328 6 15.052955
7328 7 10.885135
7328 8 11.885015
7328 9 12.998634
7328 10 12.297680
7328 11 6.506494
7328 12 6.895236
7328 13 12.863013
7328 14 12.168186
7328 15 12.597917
7327 2 11.446564
7327 3 12.113977
7327 4 11.668876
7327 5 11.391842
7327 6 15.095515
7327 7 10.886545
7327 8 11.898706
7327 9 13.250332
7327 10 12.313979
7327 11 6.496290
7327 12 6.939233
7327 13 12.853163
7327 14 12.193865
7327 15 12.600190
7326 2 11.435909
7326 3 12.104695
7326 4 11.529980
7326 5 11.367269
7326 6 15.118718
7326 7 10.862841
7326 8 11.880673
7326 9 12.977481
7326 10 12.339070
7326 11 6.472073
7326 12 6.977532
7326 13 12.825790
7326 14 12.124937
7326 15 12.638739
7325 2 11.428538
7325 3 12.115614
7325 4 11.489538
7325 5 11.387866
7325 6 15.057689
7325 7 10.908797
7325 8 11.874326
7325 9 12.976499
7325 10 12.293846
7325 11 6.481675
7325 12 6.931719
7325 13 12.794526
7325 14 12.142897
7325 15 12.596811
7324 2 11.440572
7324 3 12.083471
7324 4 11.464996
7324 5 11.387141
7324 6 14.971736
7324 7 10.894147
7324 8 11.839532
7324 9 12.932482
7324 10 12.314305
7324 11 6.495056
7324 12 6.926205
7324 13 12.811966
7324 14 12.107457
7324 15 12.641175
7323 2 11.453774
7323 3 12.069412
7323 4 11.466220
7323 5 11.386054
7323 6 14.960542
7323 7 10.884392
7323 8 11.858586
7323 9 12.946348
7323 10 12.327106
7323 11 6.504156
7323 12 6.915821
7323 13 12.843452
7323 14 12.133222
7323 15 12.623930
7322 2 11.457809
7322 3 12.147213
7322 4 11.380332
7322 5 11.375631
7322 6 14.967804
7322 7 10.872716
7322 8 11.883480
7322 9 12.906903
7322 10 12.278658
7322 11 6.495849
7322 12 6.889988
7322 13 12.786070
7322 14 12.187485
7322 15 12.615852
7321 2 11.436792
7321 3 12.102217
7321 4 11.376094
7321 5 11.375048
7321 6 14.942579
7321 7 10.822381
7321 8 11.926820
7321 9 12.895437
7321 10 12.255705
7321 11 6.483572
7321 12 6.914056
7321 13 12.846286
7321 14 12.220517
7321 15 12.600875
7320 2 11.426000
7320 3 12.057086
7320 4 11.427422
7320 5 11.377167
7320 6 14.908958
7320 7 10.859269
7320 8 11.876565
7320 9 12.920473
7320 10 12.290843
7320 11 6.482879
7320 12 6.887460
7320 13 12.786333
7320 14 12.149701
7320 15 12.616402
7319 2 11.399929
7319 3 12.101633
7319 4 11.410739
7319 5 11.383362
7319 6 14.932270
7319 7 10.861472
7319 8 11.914617
7319 9 12.898900
7319 10 12.270622
7319 11 6.481582
7319 12 6.890885
7319 13 12.840636
7319 14 12.170745
7319 15 12.610435
7318 2 11.449072
7318 3 12.077651
7318 4 11.360007
7318 5 11.362890
7318 6 14.930417
7318 7 10.880083
7318 8 11.861958
7318 9 12.925557
7318 10 12.332261
7318 11 6.487748
7318 12 6.873226
7318 13 12.833523
7318 14 12.146067
7318 15 12.626198
7317 2 11.438116
7317 3 12.118556
7317 4 11.419107
7317 5 11.365788
7317 6 14.933302
7317 7 10.894452
7317 8 11.853190
7317 9 12.956344
7317 10 12.281441
7317 11 6.489116
7317 12 6.870279
7317 13 12.846363
7317 14 12.189148
7317 15 12.615022
7316 2 11.431162
7316 3 12.099272
7316 4 11.432170
7316 5 11.392112
7316 6 14.951431
7316 7 10.881072
7316 8 11.850586
7316 9 12.908529
7316 10 12.299092
7316 11 6.471698
7316 12 6.922196
7316 13 12.839126
7316 14 12.149458
7316 15 12.625528
7315 2 11.438427
7315 3 12.055544
7315 4 11.445600
7315 5 11.377722
7315 6 14.940666
7315 7 10.899678
7315 8 11.879591
7315 9 12.884067
7315 10 12.295812
7315 11 6.496669
7315 12 6.877332
7315 13 12.806095
7315 14 12.160221
7315 15 12.638227
7314 2 11.449804
7314 3 12.089310
7314 4 11.394445
7314 5 11.420814
7314 6 14.944315
7314 7 10.888429
7314 8 11.897398
7314 9 13.024263
7314 10 12.298749
7314 11 6.491380
7314 12 6.873574
7314 13 12.819635
7314 14 12.152365
7314 15 12.648508
7313 2 11.473303
7313 3 12.063037
7313 4 11.451920
7313 5 11.393805
7313 6 14.897620
7313 7 10.843828
7313 8 11.897626
7313 9 12.848222
7313 10 12.290586
7313 11 6.488209
7313 12 6.891364
7313 13 12.795700
7313 14 12.134349
7313 15 12.598448
7312 2 11.437056
7312 3 12.097229
7312 4 11.401654
7312 5 11.394258
7312 6 14.922539
7312 7 10.878051
7312 8 11.909639
7312 9 13.064869
7312 10 12.279728
7312 11 6.494427
7312 12 6.882490
7312 13 12.815217
7312 14 12.152611
7312 15 12.605310
7311 2 11.455363
7311 3 12.094784
7311 4 11.349954
7311 5 11.390676
7311 6 14.944643
7311 7 10.925863
7311 8 11.840082
7311 9 12.887303
7311 10 12.289173
7311 11 6.470491
7311 12 6.928653
7311 13 12.854287
7311 14 12.215398
7311 15 12.618943
7310 2 11.437475
7310 3 12.085107
7310 4 11.406313
7310 5 11.387609
7310 6 15.027313
7310 7 10.890597
7310 8 11.859782
7310 9 12.894727
7310 10 12.290797
