# #runID ohdu sigmaOSMAD
9996 10 14.206100
9996 11 26.699926
9996 12 29.601185
9996 13 19.942492
9996 14 13.369457
9996 15 12.045572
9995 2 15.089500
9995 3 46.692893
9995 4 46.544989
9995 5 43.909692
9995 6 16.226423
9995 7 43.463976
9995 8 46.774227
9995 9 15.019337
9995 10 13.662029
9995 11 26.791813
9995 12 29.287818
9995 13 15.145050
9995 14 13.099998
9995 15 17.705390
9994 2 14.203022
9994 3 45.980755
9994 4 46.598623
9994 5 43.613007
9994 6 16.455167
9994 7 43.735622
9994 8 44.949140
9994 9 14.201979
9994 10 13.591520
9994 11 26.820891
9994 12 30.075194
9994 13 14.647776
9994 14 12.931963
9994 15 12.229854
9993 2 14.485370
9993 3 46.243776
9993 4 46.834292
9993 5 43.568171
9993 6 16.621925
9993 7 43.417122
9993 8 44.601966
9993 9 14.333691
9993 10 14.021842
9993 11 26.863062
9993 12 29.300664
9993 13 14.617853
9993 14 12.962222
9993 15 20.781014
9992 2 14.569668
9992 3 46.127134
9992 4 46.388190
9992 5 43.799498
9992 6 16.220756
9992 7 43.082165
9992 8 44.912868
9992 9 14.034449
9992 10 13.574529
9992 11 26.878640
9992 12 29.440875
9992 13 16.238000
9992 14 13.210361
9992 15 12.124340
9991 2 14.259457
9991 3 46.012098
9991 4 46.050760
9991 5 43.194074
9991 6 16.537207
9991 7 43.050620
9991 8 45.250168
9991 9 14.164035
9991 10 14.138237
9991 11 26.709943
9991 12 29.371019
9991 13 14.223619
9991 14 13.381295
9991 15 23.089243
9990 2 14.959898
9990 3 46.285591
9990 4 46.985334
9990 5 44.537189
9990 6 16.271229
9990 7 43.135799
9990 8 45.036607
9990 9 13.971073
9990 10 13.466552
9990 11 26.923381
9990 12 29.381373
9990 13 14.653984
9990 14 13.206538
9990 15 13.410350
9989 2 14.169626
9989 3 45.873205
9989 4 46.380353
9989 5 43.163438
9989 6 16.812165
9989 7 43.467226
9989 8 46.333387
9989 9 14.491277
9989 10 14.410703
9989 11 26.833958
9989 12 28.807657
9989 13 14.782463
9989 14 12.972082
9989 15 12.555017
9988 2 14.258522
9988 3 46.268960
9988 4 46.606572
9988 5 43.200002
9988 6 16.729118
9988 7 43.464622
9988 8 45.236481
9988 9 14.583518
9988 10 14.347660
9988 11 27.001976
9988 12 28.146777
9988 13 14.036426
9988 14 13.890105
9988 15 18.700371
9987 2 14.084526
9987 3 46.066767
9987 4 46.230682
9987 5 43.152956
9987 6 16.709297
9987 7 43.090164
9987 8 45.067424
9987 9 14.172699
9987 10 14.652307
9987 11 26.821184
9987 12 28.850116
9987 13 14.317707
9987 14 12.938724
9987 15 17.945200
9986 2 14.291515
9986 3 46.172943
9986 4 46.151609
9986 5 43.156702
9986 6 16.461383
9986 7 43.218316
9986 8 44.644192
9986 9 14.460830
9986 10 14.446979
9986 11 26.860541
9986 12 28.336424
9986 13 13.975212
9986 14 12.818637
9986 15 18.512264
9985 2 15.494409
9985 3 46.842293
9985 4 46.464867
9985 5 44.093323
9985 6 16.100548
9985 7 42.918264
9985 8 48.940484
9985 9 13.798937
9985 10 13.552801
9985 11 26.847883
9985 12 29.547713
9985 13 14.081028
9985 14 13.144661
9985 15 13.017251
9984 2 14.640349
9984 3 46.265916
9984 4 46.662530
9984 5 43.720728
9984 6 16.405544
9984 7 43.137268
9984 8 44.746079
9984 9 13.856175
9984 10 13.776476
9984 11 26.982021
9984 12 28.341220
9984 13 15.501340
9984 14 13.372755
9984 15 12.227840
9983 2 14.519708
9983 3 46.319732
9983 4 47.071274
9983 5 43.451288
9983 6 16.331203
9983 7 43.733875
9983 8 45.496225
9983 9 14.612033
9983 10 13.783343
9983 11 26.940731
9983 12 28.560287
9983 13 14.141296
9983 14 13.387678
9983 15 12.499735
9982 2 14.809452
9982 3 46.219124
9982 4 47.585975
9982 5 43.713395
9982 6 16.018297
9982 7 42.953320
9982 8 45.063194
9982 9 14.223651
9982 10 13.412601
9982 11 26.917172
9982 12 28.549175
9982 13 14.660673
9982 14 13.796619
9982 15 12.958155
9981 2 14.330798
9981 3 46.245077
9981 4 46.914189
9981 5 43.579793
9981 6 16.158477
9981 7 43.333018
9981 8 44.910233
9981 9 14.573011
9981 10 13.615873
9981 11 26.910121
9981 12 28.604160
9981 13 14.770181
9981 14 12.991002
9981 15 13.674818
9980 2 14.871985
9980 3 46.475700
9980 4 47.445068
9980 5 43.451818
9980 6 16.117785
9980 7 43.186005
9980 8 45.598094
9980 9 14.162554
9980 10 13.494289
9980 11 26.946581
9980 12 28.576807
9980 13 14.854306
9980 14 14.811941
9980 15 12.240042
9979 2 14.384111
9979 3 46.360902
9979 4 47.746038
9979 5 43.234042
9979 6 16.465561
9979 7 43.207492
9979 8 45.150647
9979 9 14.598236
9979 10 13.678846
9979 11 27.017949
9979 12 27.878372
9979 13 14.744806
9979 14 13.202861
9979 15 15.510811
9978 2 14.671594
9978 3 46.368781
9978 4 46.867903
9978 5 43.291019
9978 6 16.349709
9978 7 42.978874
9978 8 45.057857
9978 9 13.923413
9978 10 13.703394
9978 11 26.911584
9978 12 29.088117
9978 13 17.330370
9978 14 14.846072
9978 15 13.653992
9977 2 14.460419
9977 3 46.330092
9977 4 47.294761
9977 5 43.327227
9977 6 16.490370
9977 7 42.916724
9977 8 44.791355
9977 9 14.684095
9977 10 14.272310
9977 11 26.813306
9977 12 28.845988
9977 13 13.999455
9977 14 14.074037
9977 15 15.271987
9976 2 15.231259
9976 3 46.839874
9976 4 47.095210
9976 5 43.430454
9976 6 16.080629
9976 7 42.909684
9976 8 46.637009
9976 9 14.973118
9976 10 13.845284
9976 11 26.858499
9976 12 29.884303
9976 13 15.345013
9976 14 13.381519
9976 15 12.213768
9975 2 14.723589
9975 3 46.199849
9975 4 48.145076
9975 5 43.343303
9975 6 16.187385
9975 7 43.885376
9975 8 46.352351
9975 9 15.837325
9975 10 14.535841
9975 11 26.901809
9975 12 29.338276
9975 13 15.498973
9975 14 13.281588
9975 15 14.241880
9974 2 14.317665
9974 3 46.095943
9974 4 47.471652
9974 5 43.226078
9974 6 16.194078
9974 7 43.791408
9974 8 45.744587
9974 9 15.124136
9974 10 14.601346
9974 11 26.885204
9974 12 29.777995
9974 13 15.328104
9974 14 13.591925
9974 15 13.106045
9973 2 14.433445
9973 3 46.114703
9973 4 47.358758
9973 5 43.406116
9973 6 16.151584
9973 7 43.187448
9973 8 46.392627
9973 9 14.365412
9973 10 14.553996
9973 11 26.966692
9973 12 28.390677
9973 13 17.255446
9973 14 13.156745
9973 15 13.308337
9972 2 14.199605
9972 3 45.975680
9972 4 47.103425
9972 5 43.384128
9972 6 16.038707
9972 7 43.775458
9972 8 45.207354
9972 9 14.520018
9972 10 14.040242
9972 11 26.954384
9972 12 28.033741
9972 13 16.782831
9972 14 13.014821
9972 15 19.181808
9971 2 14.204367
9971 3 46.085041
9971 4 46.743862
9971 5 42.921738
9971 6 16.128831
9971 7 43.346661
9971 8 45.438007
9971 9 15.146624
9971 10 14.543430
9971 11 26.920947
9971 12 28.433979
9971 13 18.912522
9971 14 12.908687
9971 15 28.068286
9970 2 14.139072
9970 3 46.041913
9970 4 46.895892
9970 5 43.040654
9970 6 16.128867
9970 7 44.453073
9970 8 45.643617
9970 9 14.732215
9970 10 14.404384
9970 11 26.879093
9970 12 28.309461
9970 13 16.346123
9970 14 12.935705
9970 15 12.235432
9969 2 14.625046
9969 3 46.302539
9969 4 46.580820
9969 5 43.154224
9969 6 16.068292
9969 7 43.509151
9969 8 45.083428
9969 9 14.386901
9969 10 13.980547
9969 11 26.869884
9969 12 28.229615
9969 13 14.153170
9969 14 12.881024
9969 15 35.785814
9968 2 14.666170
9968 3 46.156643
9968 4 48.600807
9968 5 44.464822
9968 6 16.040305
9968 7 45.080161
9968 8 45.332956
9968 9 13.851856
9968 10 13.775821
9968 11 26.982680
9968 12 28.213182
9968 13 15.813753
9968 14 13.145595
9968 15 12.328811
9967 2 14.205492
9967 3 46.227075
9967 4 46.915258
9967 5 43.420710
9967 6 16.366757
9967 7 43.324490
9967 8 45.483353
9967 9 14.316329
9967 10 14.605560
9967 11 26.855490
9967 12 28.901643
9967 13 14.336725
9967 14 13.155133
9967 15 21.802382
9966 2 14.439832
9966 3 46.212118
9966 4 47.837930
9966 5 44.770241
9966 6 16.201875
9966 7 44.035279
9966 8 45.355250
9966 9 14.154727
9966 10 14.208809
9966 11 27.012880
9966 12 29.154155
9966 13 15.701236
9966 14 13.087368
9966 15 12.584504
9965 2 14.414188
9965 3 46.078791
9965 4 47.551474
9965 5 44.346815
9965 6 16.413312
9965 7 43.873805
9965 8 45.281657
9965 9 14.428427
9965 10 14.926092
9965 11 26.973981
9965 12 29.230155
9965 13 15.461842
9965 14 12.990757
9965 15 21.684903
9964 2 14.163497
9964 3 46.239688
9964 4 47.107384
9964 5 43.911728
9964 6 16.641783
9964 7 44.559115
9964 8 45.859473
9964 9 14.367169
9964 10 14.263954
9964 11 26.833594
9964 12 29.674941
9964 13 15.142779
9964 14 13.480982
9964 15 12.400158
9963 2 15.055505
9963 3 46.592821
9963 4 47.308781
9963 5 44.357216
9963 6 16.640402
9963 7 43.801294
9963 8 46.241584
9963 9 14.193312
9963 10 14.045802
9963 11 26.894119
9963 12 28.382946
9963 13 16.994493
9963 14 13.888783
9963 15 12.478618
9962 2 14.432043
9962 3 46.393643
9962 4 47.863566
9962 5 44.167528
9962 6 17.012091
9962 7 44.106013
9962 8 45.500701
9962 9 14.469163
9962 10 13.699399
9962 11 26.770348
9962 12 28.637719
9962 13 14.011317
9962 14 13.519967
9962 15 16.858555
9961 2 16.323635
9961 3 47.343296
9961 4 46.800322
9961 5 45.476053
9961 6 16.356234
9961 7 42.819748
9961 8 45.094656
9961 9 14.044121
9961 10 13.650117
9961 11 26.830064
9961 12 28.957967
9961 13 17.395475
9961 14 13.352941
9961 15 14.213500
9960 2 14.209191
9960 3 46.104993
9960 4 46.630192
9960 5 43.461209
9960 6 16.627367
9960 7 43.455277
9960 8 45.403992
9960 9 14.580214
9960 10 13.985112
9960 11 26.796166
9960 12 29.408206
9960 13 14.156540
9960 14 12.820729
9960 15 19.903132
9959 2 14.449122
9959 3 46.222214
9959 4 47.330238
9959 5 44.316632
9959 6 16.726257
9959 7 43.345392
9959 8 46.048587
9959 9 14.751747
9959 10 13.505719
9959 11 26.917305
9959 12 28.713414
9959 13 14.533746
9959 14 13.210202
9959 15 20.571556
9958 2 14.711291
9958 3 46.240621
9958 4 46.823164
9958 5 43.795153
9958 6 17.222264
9958 7 43.206121
9958 8 45.260119
9958 9 14.657053
9958 10 13.648767
9958 11 26.893917
9958 12 29.676428
9958 13 14.543885
9958 14 13.167413
9958 15 25.241218
9957 2 14.515841
9957 3 46.066960
9957 4 46.764798
9957 5 43.560956
9957 6 17.209117
9957 7 43.435135
9957 8 45.433711
9957 9 15.105820
9957 10 13.524181
9957 11 26.822664
9957 12 29.043126
9957 13 14.433993
9957 14 12.849803
9957 15 28.275393
9956 2 14.865136
9956 3 46.239637
9956 4 46.691608
9956 5 44.214763
9956 6 16.854582
9956 7 43.565416
9956 8 45.047658
9956 9 14.306060
9956 10 13.588806
9956 11 26.909530
9956 12 30.311968
9956 13 14.746706
9956 14 13.481688
9956 15 21.891822
9955 2 14.385798
9955 3 46.132272
9955 4 46.391206
9955 5 43.291478
9955 6 17.411078
9955 7 43.328496
9955 8 46.081331
9955 9 14.374089
9955 10 14.759020
9955 11 26.800840
9955 12 29.739253
9955 13 15.274787
9955 14 12.870686
9955 15 22.152260
9954 2 15.055590
9954 3 46.262383
9954 4 46.861175
9954 5 43.828147
9954 6 17.759674
9954 7 43.119614
9954 8 45.210262
9954 9 14.151135
9954 10 13.982248
9954 11 26.964943
9954 12 30.932776
9954 13 17.979378
9954 14 13.340983
9954 15 12.681603
9953 2 16.414897
9953 3 47.673524
9953 4 46.774545
9953 5 44.878404
9953 6 16.446601
9953 7 42.840191
9953 8 45.404198
9953 9 14.013962
9953 10 13.540177
9953 11 26.957906
9953 12 30.085159
9953 13 17.927283
9953 14 13.105942
9953 15 13.430996
9952 2 15.701108
9952 3 47.127606
9952 4 47.336298
9952 5 44.971385
9952 6 16.799411
9952 7 42.915784
9952 8 44.951250
9952 9 14.303949
9952 10 13.542679
9952 11 27.081094
9952 12 29.649134
9952 13 17.184397
9952 14 13.131849
9952 15 12.531229
9951 2 15.087251
9951 3 46.316049
9951 4 47.281625
9951 5 44.107834
9951 6 17.287557
9951 7 43.206151
9951 8 45.428662
9951 9 15.597317
9951 10 13.634096
9951 11 26.962174
9951 12 29.127591
9951 13 15.612233
9951 14 12.815713
9951 15 24.437175
9950 2 14.788585
9950 3 46.529902
9950 4 46.873220
9950 5 44.381485
9950 6 17.619252
9950 7 42.907244
9950 8 45.130539
9950 9 15.405860
9950 10 13.739502
9950 11 26.902540
9950 12 29.317445
9950 13 15.399716
9950 14 12.954672
9950 15 23.977895
9949 2 15.208367
9949 3 47.301731
9949 4 47.508125
9949 5 46.098162
9949 6 16.494581
9949 7 42.700274
9949 8 45.619403
9949 9 14.522941
9949 10 13.561594
9949 11 26.998253
9949 12 29.501389
9949 13 16.831460
9949 14 13.162349
9949 15 12.477875
9948 2 14.218928
9948 3 46.087152
9948 4 47.256454
9948 5 43.286601
9948 6 17.344506
9948 7 43.295475
9948 8 45.266768
9948 9 16.106972
9948 10 14.613368
9948 11 26.868776
9948 12 29.422210
9948 13 14.852822
9948 14 12.824465
9948 15 27.265682
9947 2 15.317596
9947 3 46.579511
9947 4 48.023712
9947 5 44.725847
9947 6 17.062511
9947 7 43.417581
9947 8 44.908742
9947 9 14.800227
9947 10 13.815814
9947 11 26.933681
9947 12 30.345786
9947 13 15.539761
9947 14 13.514236
9947 15 18.410472
9946 2 14.444515
9946 3 46.083250
9946 4 47.282319
9946 5 43.825044
9946 6 17.438015
9946 7 42.840599
9946 8 44.925857
9946 9 15.847647
9946 10 13.888530
9946 11 26.889706
9946 12 30.223303
9946 13 14.971512
9946 14 12.849417
9946 15 24.900107
9945 2 14.740893
9945 3 46.151194
9945 4 47.266606
9945 5 44.475477
9945 6 17.364083
9945 7 43.505705
9945 8 45.024912
9945 9 14.833377
9945 10 14.954337
9945 11 26.885847
9945 12 30.581818
9945 13 15.681864
9945 14 12.776263
9945 15 13.114550
9944 2 14.873687
9944 3 46.386393
9944 4 46.946498
9944 5 44.766859
9944 6 17.155617
9944 7 43.292496
9944 8 45.004244
9944 9 15.306866
9944 10 13.951114
9944 11 26.799600
9944 12 30.655797
9944 13 15.261079
9944 14 12.844607
9944 15 14.619590
9943 2 14.191182
9943 3 45.895488
9943 4 47.055065
9943 5 43.643255
9943 6 16.884653
9943 7 43.248256
9943 8 45.712246
9943 9 15.151311
9943 10 13.948334
9943 11 26.818312
9943 12 29.986326
9943 13 16.206859
9943 14 13.206274
9943 15 13.336734
9942 2 14.477786
9942 3 46.070922
9942 4 47.070058
9942 5 44.183686
9942 6 17.130433
9942 7 42.926890
9942 8 45.829103
9942 9 14.858817
9942 10 14.403874
9942 11 26.813609
9942 12 29.980982
9942 13 16.587122
9942 14 12.825202
9942 15 12.884604
9941 2 14.224716
9941 3 46.052449
9941 4 47.162021
9941 5 43.316592
9941 6 17.535880
9941 7 43.128596
9941 8 45.435168
9941 9 15.131444
9941 10 15.154066
9941 11 26.837748
9941 12 29.413042
9941 13 14.156706
9941 14 12.800083
9941 15 21.161206
9940 2 14.942955
9940 3 46.594394
9940 4 46.752605
9940 5 43.654473
9940 6 17.423799
9940 7 42.934926
9940 8 45.647819
9940 9 14.780278
9940 10 13.903346
9940 11 26.799621
9940 12 29.914592
9940 13 16.721817
9940 14 12.869251
9940 15 12.688851
9939 2 14.278772
9939 3 45.983151
9939 4 46.758799
9939 5 43.281586
9939 6 17.183963
9939 7 43.361814
9939 8 45.298382
9939 9 15.447644
9939 10 14.284217
9939 11 26.898184
9939 12 30.015916
9939 13 14.296215
9939 14 12.870779
9939 15 16.206343
9938 2 14.324867
9938 3 45.877971
9938 4 46.804203
9938 5 43.196936
9938 6 17.461687
9938 7 43.471623
9938 8 46.487837
9938 9 16.074669
9938 10 13.933496
9938 11 26.717512
9938 12 29.874097
9938 13 16.112706
9938 14 12.789085
9938 15 14.525062
9937 2 14.595235
9937 3 45.935444
9937 4 47.098569
9937 5 43.613317
9937 6 17.107574
9937 7 43.832507
9937 8 46.680786
9937 9 15.764276
9937 10 13.796821
9937 11 26.680576
9937 12 31.190489
9937 13 13.748101
9937 14 13.302213
9937 15 13.909678
9936 2 14.701167
9936 3 46.353514
9936 4 47.587505
9936 5 44.218783
9936 6 16.997268
9936 7 43.670371
9936 8 46.211982
9936 9 14.788767
9936 10 13.717539
9936 11 26.953719
9936 12 34.322000
9936 13 16.118010
9936 14 12.855915
9936 15 12.129699
9935 2 15.029657
9935 3 47.595773
9935 4 46.792036
9935 5 44.808127
9935 6 16.461669
9935 7 43.462229
9935 8 46.183373
9935 9 14.621774
9935 10 13.574161
9935 11 26.898600
9935 12 32.976874
9935 13 15.569228
9935 14 12.867468
9935 15 12.511970
9934 2 14.583489
9934 3 46.854425
9934 4 47.154021
9934 5 44.365515
9934 6 17.423547
9934 7 43.739560
9934 8 46.392585
9934 9 14.852886
9934 10 13.768853
9934 11 26.909763
9934 12 33.459210
9934 13 14.500393
9934 14 13.649859
9934 15 12.751039
9933 2 15.117698
9933 3 47.652410
9933 4 47.434917
9933 5 44.748546
9933 6 17.039955
9933 7 43.266631
9933 8 46.579039
9933 9 14.551751
9933 10 13.544545
9933 11 26.840450
9933 12 32.645553
9933 13 17.762907
9933 14 12.858841
9933 15 12.113557
9932 2 14.374598
9932 3 46.727700
9932 4 46.634839
9932 5 44.364414
9932 6 16.980520
9932 7 43.347481
9932 8 46.683222
9932 9 15.949213
9932 10 13.732446
9932 11 26.922694
9932 12 32.735216
9932 13 13.930872
9932 14 13.578729
9932 15 27.487056
9931 2 15.509614
9931 3 47.776201
9931 4 47.813734
9931 5 45.061527
9931 6 17.089498
9931 7 43.187161
9931 8 46.368286
9931 9 14.371108
9931 10 13.781196
9931 11 26.908556
9931 12 34.139272
9931 13 16.873175
9931 14 12.997551
9931 15 12.027775
9930 2 15.805872
9930 3 47.445448
9930 4 47.416182
9930 5 44.714009
9930 6 16.701271
9930 7 42.982268
9930 8 46.512186
9930 9 14.908543
9930 10 13.580403
9930 11 26.953477
9930 12 33.623212
9930 13 17.869445
9930 14 13.396987
9930 15 14.266253
9929 2 14.657331
9929 3 46.445689
9929 4 47.145017
9929 5 43.637007
9929 6 16.910507
9929 7 43.487878
9929 8 46.021226
9929 9 15.007730
9929 10 13.836526
9929 11 26.829687
9929 12 33.365570
9929 13 18.234322
9929 14 13.027173
9929 15 13.054145
9928 2 14.187256
9928 3 46.284548
9928 4 47.850983
9928 5 43.626429
9928 6 17.002755
9928 7 43.900881
9928 8 45.640482
9928 9 14.398311
9928 10 14.001494
9928 11 26.815888
9928 12 33.457233
9928 13 17.441260
9928 14 13.358555
9928 15 13.194406
9927 2 15.552789
9927 3 47.660990
9927 4 47.167270
9927 5 45.776662
9927 6 16.682741
9927 7 43.481052
9927 8 46.154596
9927 9 14.787483
9927 10 13.536439
9927 11 26.943046
9927 12 36.491500
9927 13 18.733795
9927 14 12.915801
9927 15 12.610029
9926 2 14.998437
9926 3 49.418368
9926 4 48.844560
9926 5 45.213317
9926 6 16.375855
9926 7 43.316150
9926 8 52.610363
9926 9 14.971282
9926 10 13.682952
9926 11 26.808199
9926 12 29.426871
9926 13 14.250916
9926 14 13.107965
9926 15 12.250039
9925 2 31.017373
9925 3 28.559731
9925 4 26.497578
9925 5 26.434593
9925 6 33.122551
9925 7 25.051450
9925 8 43.601759
9925 9 31.127355
9925 10 16.648015
9925 11 14.670213
9925 12 16.859200
9925 13 29.166988
9925 14 31.803845
9925 15 31.323281
9924 2 29.785408
9924 3 28.640552
9924 4 26.446298
9924 5 26.378137
9924 6 33.174515
9924 7 25.009757
9924 8 43.543317
9924 9 31.251080
9924 10 16.631904
9924 11 14.688218
9924 12 16.735949
9924 13 29.130651
9924 14 32.051528
9924 15 31.379562
9923 2 30.768881
9923 3 28.592005
9923 4 26.505018
9923 5 26.354139
9923 6 33.147274
9923 7 25.091955
9923 8 43.721775
9923 9 31.142656
9923 10 16.656199
9923 11 14.634618
9923 12 16.786831
9923 13 29.220379
9923 14 32.189279
9923 15 31.397970
9922 2 30.136654
9922 3 28.526717
9922 4 26.507633
9922 5 26.398941
9922 6 33.089593
9922 7 25.041530
9922 8 43.772433
9922 9 31.270143
9922 10 16.644058
9922 11 14.679423
9922 12 16.816276
9922 13 29.180117
9922 14 31.697206
9922 15 31.495115
9921 2 30.518505
9921 3 28.578600
9921 4 26.538495
9921 5 26.352661
9921 6 33.167927
9921 7 25.029834
9921 8 43.643250
9921 9 31.222002
9921 10 16.654723
9921 11 14.705987
9921 12 16.750088
9921 13 29.163917
9921 14 31.141503
9921 15 31.407342
9920 2 29.877600
9920 3 28.473695
9920 4 26.435936
9920 5 26.478086
9920 6 33.334398
9920 7 25.074554
9920 8 43.364446
9920 9 31.205308
9920 10 16.664405
9920 11 14.752604
9920 12 16.838382
9920 13 29.193780
9920 14 31.703369
9920 15 31.501218
9919 2 30.431974
9919 3 28.610576
9919 4 26.496999
9919 5 26.381518
9919 6 33.254495
9919 7 25.063067
9919 8 43.683914
9919 9 31.226332
9919 10 16.642634
9919 11 14.755805
9919 12 16.773216
9919 13 29.234850
9919 14 31.394632
9919 15 31.414961
9918 2 30.259599
9918 3 28.537651
9918 4 26.455422
9918 5 26.341122
9918 6 33.196306
9918 7 25.041531
9918 8 43.523766
9918 9 31.194207
9918 10 16.665796
9918 11 14.688740
9918 12 16.766505
9918 13 29.123429
9918 14 30.296743
9918 15 31.361166
9917 2 30.630130
9917 3 28.521743
9917 4 26.526838
9917 5 26.377035
9917 6 33.059504
9917 7 25.066992
9917 8 43.540846
9917 9 31.096982
9917 10 16.623478
9917 11 14.703857
9917 12 16.758110
9917 13 29.139443
9917 14 31.370456
